1000000 5 0.4 10000
85897 138057 167111 123038 485897 
52009 452009 224269 148319 123394 
257568 657568 23086 40833 20945 
130423 530423 91285 144717 103152 
248080 33513 648080 29037 41290 
252877 22433 652877 36354 35459 
173612 86954 573612 103768 62054 
27539 219476 159369 427539 166077 
52113 181151 162949 452113 151674 
102340 104703 125952 164665 502340 
124423 117376 89518 524423 144260 
139517 539517 143417 95533 82016 
10221 197976 205055 410221 176527 
283073 8833 683073 11879 13142 
134123 100298 534123 92068 139388 
14960 414960 198264 203393 168423 
20350 152092 182219 224989 420350 
78079 478079 192837 154481 96524 
170953 61598 103666 570953 92830 
85643 94887 191922 141905 485643 
132547 117570 97325 532547 120011 
215484 43354 65644 60034 615484 
121837 521837 98872 116701 140753 
132771 532771 111085 115860 107513 
281113 13930 681113 11105 12739 
10560 182492 186671 410560 209717 
186816 57260 88449 80659 586816 
41027 178098 179901 159947 441027 
11036 411036 207870 176390 193668 
6216 208488 159881 406216 219199 
77614 477614 133753 85814 225205 
260465 24933 19278 660465 34859 
142335 95775 542335 78888 140667 
71377 216124 115101 471377 126021 
215226 32610 86423 615226 50515 
171498 84841 94441 571498 77722 
7791 407791 173661 160164 250593 
69153 469153 129062 139910 192722 
185295 66468 85529 585295 77413 
42702 167141 167334 180121 442702 
14488 126578 189175 255271 414488 
287236 10458 9704 5366 687236 
297056 2510 697056 1883 1495 
187496 65275 587496 87891 71842 
186699 62292 73375 90935 586699 
68728 217834 102391 142319 468728 
238888 638888 39203 40632 42389 
157486 132710 557486 42896 109422 
211900 611900 55120 59000 62080 
94813 155252 494813 119378 135744 
172023 85333 107318 572023 63303 
28919 153310 428919 185159 203693 
191863 96766 47532 591863 71976 
85507 149485 485507 168175 111326 
188333 71617 588333 85716 66001 
92208 100720 126523 492208 188341 
62822 198034 462822 190813 85509 
193064 56001 88704 593064 69167 
292773 5340 4908 4206 692773 
16674 164836 416674 210759 191057 
181090 581090 115461 84870 37489 
233661 32250 633661 53174 47254 
158339 71196 558339 147700 64426 
150402 61818 106293 550402 131085 
261077 28900 661077 17073 31873 
139387 89685 152436 79105 539387 
107980 121758 172442 507980 89840 
288678 6150 8882 7612 688678 
34242 241044 181324 109148 434242 
211756 74190 611756 35236 67062 
224781 66938 47448 36052 624781 
11703 209202 186566 180826 411703 
53283 140018 123698 229718 453283 
271317 671317 24224 13597 19545 
106362 190185 57971 506362 139120 
9434 409434 177971 150906 252255 
18190 202643 169020 418190 191957 
274443 20234 674443 18322 12558 
186136 81253 107589 38886 586136 
167456 567456 91388 113755 59945 
145775 545775 91748 153057 63645 
21523 139677 421523 200921 216356 
263002 663002 21306 22098 30592 
131471 148371 531471 69665 119022 
266831 16914 31496 666831 17928 
79229 121312 479229 121748 198482 
242220 642220 50617 37381 27562 
285988 12071 9681 685988 6272 
209818 59671 609818 49047 71646 
94328 103719 494328 125969 181656 
213767 613767 67570 50999 53897 
54584 202333 75059 213440 454584 
81782 229691 481782 86358 120387 
87815 161771 125736 487815 136863 
264339 19011 27064 25247 664339 
292162 3790 692162 6343 5543 
113627 513627 128163 107481 137102 
47779 122014 447779 183410 199018 
79443 98476 170899 171739 479443 
127127 139094 97454 109198 527127 
181167 74584 85995 581167 77087 
98521 173327 78772 498521 150859 
47319 447319 170182 200739 134441 
111328 129639 511328 118904 128801 
252610 24940 33683 36157 652610 
287230 7499 687230 9173 8868 
202484 43079 83379 68574 602484 
244936 43568 644936 20868 45692 
176887 104979 80768 60479 576887 
109625 123045 138504 119201 509625 
278222 8434 14368 20754 678222 
191234 71275 591234 50162 96095 
189138 71062 57942 92720 589138 
100336 500336 77338 157358 164632 
135248 535248 114548 115121 99835 
145548 114344 545548 89989 104571 
67905 132764 163032 168394 467905 
221472 52536 621472 50138 54382 
155303 113008 89444 555303 86942 
74079 474079 147526 149498 154818 
70558 151978 150638 156268 470558 
211259 73147 611259 41172 63163 
28590 197277 428590 174699 170844 
7903 407903 194193 199948 190053 
259880 20747 659880 26247 33246 
203843 67691 53656 70967 603843 
37350 193322 437350 118404 213574 
17696 237490 151635 175483 417696 
16847 416847 197389 182911 186006 
13246 213882 192805 413246 166821 
208103 70466 608103 43507 69821 
130876 90376 102447 145425 530876 
188996 60335 69348 92325 588996 
266610 26708 13142 26930 666610 
71976 471976 197771 124410 133867 
251082 29679 651082 28925 39232 
150109 92792 550109 96656 110334 
1759 181324 401759 208894 206264 
153453 111481 553453 55408 126205 
30909 430909 236523 129096 172563 
26487 426487 157162 181798 208066 
45380 91452 240873 176915 445380 
17785 233875 171837 417785 158718 
230870 40858 63746 33656 630870 
132263 532263 157046 104547 73881 
288946 688946 6043 6118 9947 
270252 18639 24415 16442 670252 
959 400959 173481 202696 221905 
88875 488875 111293 190146 120811 
245235 42429 645235 37416 29685 
170428 570428 92380 56333 110431 
24502 173210 196966 424502 180820 
106879 126598 171790 506879 87854 
37703 208046 437703 107068 209480 
179477 97135 579477 68026 75885 
119065 123367 145968 519065 92535 
276661 13789 15188 676661 17701 
63026 95311 463026 201783 176854 
107175 104938 507175 123856 156856 
120603 520603 100724 107832 150238 
257964 657964 19198 37018 27856 
184371 79655 76996 74607 584371 
262337 39774 662337 15784 19768 
186353 66516 77767 586353 83011 
142080 86155 123722 542080 105963 
182067 63720 97277 582067 74869 
208504 77646 56882 48464 608504 
43624 139325 220362 443624 153065 
228752 628752 61679 37858 42959 
293196 4104 4520 693196 4984 
297845 697845 1734 1885 691 
153141 145311 75084 553141 73323 
267181 17491 667181 27739 20408 
124800 524800 112560 125267 112573 
96261 496261 92179 128585 186714 
128960 528960 127753 136824 77503 
94624 494624 148940 126185 135627 
162118 91095 79322 105347 562118 
167771 81237 87097 567771 96124 
20769 420769 165941 180934 211587 
113421 513421 133398 101102 138658 
192844 90097 592844 78348 45867 
8823 408823 222172 185264 174918 
844 400844 175405 222500 200407 
37075 191569 140209 437075 194072 
222981 69502 52599 31937 622981 
73582 92345 231307 129184 473582 
103731 105432 164799 503731 122307 
160843 84105 560843 85494 108715 
181642 63441 96036 581642 77239 
287733 4997 8530 687733 11007 
151744 32818 170031 551744 93663 
189376 589376 75778 78799 66671 
64584 464584 154831 174347 141654 
287227 687227 12021 11463 2062 
138866 91015 107429 123824 538866 
24559 163299 424559 237621 149962 
250427 27783 650427 37579 33784 
4121 208998 199044 183716 404121 
40031 134634 187164 198140 440031 
159927 97878 95693 86575 559927 
244620 33047 39356 38357 644620 
40567 440567 162251 146328 210287 
199795 74828 599795 59955 65627 
218533 618533 46984 61218 54732 
145493 70578 91271 545493 147165 
205207 58440 605207 43975 87171 
53224 453224 118116 209137 166299 
284099 9214 7608 684099 14980 
199728 599728 80208 46521 73815 
166034 71392 113434 83106 566034 
111647 511647 99621 139989 137096 
179180 60094 579180 82205 99341 
287485 687485 11812 8851 4367 
242622 38260 642622 33235 43261 
235878 40627 635878 37165 50452 
78001 134929 173840 135229 478001 
205882 54374 605882 56394 77468 
261418 661418 22653 17239 37272 
84078 138711 484078 137160 155973 
215338 74508 615338 43913 50903 
114983 101467 146715 514983 121852 
294947 694947 3662 3731 2713 
281292 14573 12749 10094 681292 
53058 453058 178279 189820 125785 
34701 434701 230414 172370 127814 
111936 148569 89712 137847 511936 
252550 652550 35229 34831 24840 
123696 110928 96701 144979 523696 
185746 64820 106782 585746 56906 
102415 131573 118512 145085 502415 
239549 639549 44770 32209 43923 
205581 605581 94937 37527 56374 
88066 488066 149725 124719 149424 
191757 96250 30691 591757 89545 
190848 86231 79094 590848 52979 
202246 602246 66601 74528 54379 
116089 139471 113591 114760 516089 
203364 86053 603364 64153 43066 
142182 103830 105209 106597 542182 
17001 249190 189448 127360 417001 
243754 33385 42650 643754 36457 
73528 125911 181884 473528 145149 
114526 514526 146337 99276 125335 
40578 170724 440578 132510 215610 
56142 145677 227756 456142 114283 
10237 410237 211833 207354 160339 
111541 123451 83140 511541 170327 
225499 31714 48847 68441 625499 
50101 450101 165836 220538 113424 
112562 81750 129616 512562 163510 
101953 137679 134498 501953 123917 
148422 548422 119528 98477 85151 
35384 435384 207430 170073 151729 
293047 5361 4446 4099 693047 
260819 26751 18243 33368 660819 
125166 100801 525166 187177 61690 
161068 80715 89987 561068 107162 
69877 469877 129320 162459 168467 
135776 108125 124955 95368 535776 
10335 191154 177166 211010 410335 
29910 224639 143719 171822 429910 
248660 35542 648660 31793 35345 
277050 677050 10959 16791 18150 
65659 465659 109045 170534 189103 
143300 94481 119775 99144 543300 
220015 42173 620015 72655 45142 
253382 27710 653382 32209 33317 
140860 540860 141651 104552 72077 
292299 5458 5647 4297 692299 
124053 524053 122764 67320 161810 
207544 607544 73256 46256 65400 
17867 417867 171155 230973 162138 
159278 559278 100884 75676 104884 
127979 67601 527979 150928 125513 
106034 506034 87374 129966 170592 
41753 148677 200053 167764 441753 
191996 90365 591996 49602 76041 
277257 18522 677257 12372 14592 
111664 194076 67875 114721 511664 
177613 83580 577613 98081 63113 
103411 503411 120435 111551 161192 
152324 85592 552324 116238 93522 
240249 640249 62704 19391 37407 
226243 33679 626243 62665 51170 
72860 87331 151243 472860 215706 
229575 629575 63898 30831 46121 
244605 30692 22954 644605 57144 
116233 122047 139881 516233 105606 
112650 93600 152173 128927 512650 
166592 566592 81944 83207 101665 
69044 163154 194202 469044 104556 
54110 171732 116771 454110 203277 
254890 30793 30966 654890 28461 
81208 163489 105274 168821 481208 
280585 16353 8792 13685 680585 
107749 108270 146736 507749 129496 
9151 409151 200959 177836 202903 
239972 35424 44062 40570 639972 
35871 169897 435871 161614 196747 
241170 51414 641170 37012 29234 
253244 15000 43018 653244 35494 
126186 76003 141896 526186 129729 
137589 116721 114804 93297 537589 
133502 150483 94423 533502 88090 
156149 556149 80730 96462 110510 
142759 120691 91792 101999 542759 
23067 186964 212545 154357 423067 
83075 83187 236324 114339 483075 
204585 604585 59147 57024 74659 
97704 121379 497704 116458 166755 
274165 20058 18961 12651 674165 
273527 10823 16523 673527 25600 
98982 498982 168067 110940 123029 
105481 143911 122540 505481 122587 
47653 447653 189332 168983 146379 
28729 149913 428729 193461 199168 
262172 662172 12651 26701 36304 
101789 162435 501789 142467 91520 
86277 486277 166627 120693 140126 
245039 645039 45695 25051 39176 
163924 97841 96092 563924 78219 
219677 59308 63804 37534 619677 
63039 463039 142908 186633 144381 
12619 183240 222162 412619 169360 
140294 82041 85208 152163 540294 
123639 523639 119715 114049 118958 
198892 87007 598892 42827 72382 
183293 61834 81776 583293 89804 
22050 422050 183167 205224 167509 
29152 188295 196736 429152 156665 
97027 96015 497027 185712 124219 
129360 112462 66969 529360 161849 
71351 471351 186301 166292 104705 
213303 45469 42066 613303 85859 
201754 54539 62847 79106 601754 
191399 71690 591399 49131 96381 
217001 53916 46725 65357 617001 
117997 105342 106675 517997 151989 
168098 100208 112878 568098 50718 
38392 207940 177105 138171 438392 
284618 684618 11093 11062 8609 
114493 514493 46353 159704 164957 
72427 472427 153495 215935 85716 
212790 612790 50846 69851 53723 
68620 116044 216422 468620 130294 
191495 55689 71332 89989 591495 
159954 126750 92714 60628 559954 
112874 512874 160710 89391 124151 
183281 60329 583281 89031 84078 
42420 159483 442420 138957 216720 
220701 40955 68168 620701 49475 
97373 497373 104689 196542 104023 
14111 169754 414111 183976 218048 
207579 607579 90256 48421 46165 
38893 135956 206901 438893 179357 
157615 94121 557615 106360 84289 
26631 160782 165326 220630 426631 
219271 71239 36681 53538 619271 
99697 185470 499697 119546 95590 
62292 462292 158569 155010 161837 
280266 12920 12702 680266 13846 
105234 156820 505234 89916 142796 
148477 88681 548477 100307 114058 
139273 539273 112497 114422 94535 
57584 160223 457584 173686 150923 
97899 161339 157261 497899 85602 
252507 32336 37958 24692 652507 
64088 71139 195661 205024 464088 
57463 169970 131733 457463 183371 
121715 103956 521715 148315 104299 
16735 201608 214327 150595 416735 
26784 219057 426784 141375 186000 
63342 168537 118083 186696 463342 
255534 37661 32629 655534 18642 
70495 123362 470495 201228 134420 
145026 74506 84017 545026 151425 
57502 226582 152990 457502 105424 
276989 16665 11690 17667 676989 
201167 601167 86931 65891 44844 
200775 600775 77171 55940 65339 
179613 126398 579613 58418 55958 
247652 32267 30473 647652 41956 
243268 35331 643268 38248 39885 
31663 175238 431663 202778 158658 
284411 12358 684411 8336 10484 
66291 466291 116571 215324 135523 
37177 437177 159931 201800 163915 
149289 99597 549289 124543 77282 
141727 146625 541727 51089 118832 
12933 220715 126439 226980 412933 
291528 4606 4742 7596 691528 
33963 166484 205403 433963 160187 
156928 102057 77787 106300 556928 
86550 89295 195989 141616 486550 
235055 65080 635055 31409 33401 
197660 597660 67685 79478 57517 
73616 124830 162738 473616 165200 
131890 110021 106628 119571 531890 
11394 188588 411394 154394 234230 
57287 121122 242840 121464 457287 
128693 528693 129982 115541 97091 
246611 646611 41314 41389 24075 
249726 41085 26890 32573 649726 
101259 501259 105413 155597 136472 
38756 204474 438756 113926 204088 
136317 124046 110529 536317 92791 
251447 651447 18937 33741 44428 
27486 153472 427486 239855 151701 
33837 180179 433837 201723 150424 
159805 73890 71520 559805 134980 
84021 119676 186791 125491 484021 
228922 54860 36651 50645 628922 
151273 551273 93074 105681 98699 
176305 82798 576305 59211 105381 
127934 143880 527934 86362 113890 
279106 12289 16064 13435 679106 
186410 586410 117109 74103 35968 
103891 110708 133396 148114 503891 
294348 4677 3260 694348 3367 
233434 30558 633434 59919 42655 
121017 521017 84716 132449 140801 
205135 71328 59396 605135 59006 
253801 28723 25236 653801 38439 
105640 505640 115869 162084 110767 
107412 141362 507412 139897 103917 
45439 210881 445439 171690 126551 
141314 114948 99975 541314 102449 
44096 151008 444096 156668 204132 
210983 610983 30719 69180 78135 
267797 21951 21117 21338 667797 
164664 564664 96925 69934 103813 
70584 170821 179957 108054 470584 
81779 143381 481779 139315 153746 
270467 21750 19002 18314 670467 
181546 581546 116338 53508 67062 
261615 661615 31921 18861 25988 
223569 60062 623569 49265 43535 
21029 421029 226429 152691 178822 
91565 491565 157482 109517 149871 
216549 616549 48015 54548 64339 
7235 407235 255348 101453 228729 
248817 38772 648817 27679 35915 
36641 166615 169406 436641 190697 
279899 12008 679899 12911 15283 
9288 239746 101117 240561 409288 
261193 24468 26962 26184 661193 
32595 157115 166839 210856 432595 
277556 18618 13677 677556 12593 
49699 154060 171536 449699 175006 
291582 691582 6961 4603 5272 
53527 107283 453527 210634 175029 
209540 37419 609540 80911 62590 
270069 23915 13205 22742 670069 
299726 267 132 699726 149 
66518 185841 147347 133776 466518 
287553 9826 6846 8222 687553 
112329 124026 512329 133447 117869 
250675 29156 650675 26740 42754 
73618 473618 114217 196344 142203 
214235 36056 58637 614235 76837 
214232 56526 71796 43214 614232 
42051 164779 442051 153457 197662 
192958 592958 53995 87234 72855 
181489 112464 57759 66799 581489 
85223 86768 485223 158705 184081 
55140 109277 455140 234473 145970 
151358 91391 108664 97229 551358 
284782 7985 13324 684782 9127 
27005 182772 210008 427005 153210 
140596 540596 102979 85966 129863 
108053 110368 508053 156840 116686 
177612 86435 577612 80113 78228 
202668 54461 84201 602668 56002 
12566 412566 210407 168924 195537 
78195 231703 98130 478195 113777 
111531 117539 100238 159161 511531 
238758 36576 638758 51854 34054 
273436 11417 673436 21144 20567 
89870 152556 75322 489870 192382 
64801 167828 464801 153786 148784 
107377 133249 135221 116776 507377 
129917 108147 116504 115515 529917 
148931 129728 548931 91069 81341 
77225 203383 87072 155095 477225 
128576 132676 528576 106505 103667 
129713 129952 129282 529713 81340 
5001 199984 197576 192438 405001 
36901 436901 216375 152806 157017 
192109 65740 81115 592109 68927 
25131 184616 128187 236935 425131 
168830 80668 568830 80988 100684 
58643 195634 458643 139500 147580 
64726 181163 464726 126580 162805 
121773 97275 155192 103987 521773 
18440 418440 188434 159024 215662 
269334 669334 17194 22530 21608 
31479 431479 168528 191317 177197 
290294 5879 5770 7763 690294 
192733 592733 90061 57021 67452 
276172 18759 12562 676172 16335 
18183 418183 195055 176383 192196 
88126 134779 135601 488126 153368 
173082 573082 94853 101840 57143 
221558 49819 52021 621558 55044 
194470 62763 75758 72539 594470 
109971 156658 509971 113321 110079 
107470 145599 114883 124578 507470 
198348 79732 598348 47469 76103 
206861 606861 80138 54150 51990 
250266 650266 43332 27172 28964 
5541 208655 211132 169131 405541 
144677 109153 124879 76614 544677 
121435 82142 521435 155839 119149 
168814 111718 63397 87257 568814 
36158 193310 148663 436158 185711 
152233 108244 48747 138543 552233 
126192 129695 114233 103688 526192 
143675 149215 86332 543675 77103 
41803 126797 441803 167111 222486 
162414 94883 562414 90821 89468 
296905 1234 2890 696905 2066 
83110 483110 114949 168465 150366 
228790 50040 37639 628790 54741 
47360 447360 178689 178432 148159 
26921 183110 168028 426921 195020 
164464 82835 100975 564464 87262 
61450 124556 164600 461450 187944 
96063 496063 194342 108914 104618 
163930 101439 109031 61670 563930 
80941 149243 174401 480941 114474 
43644 443644 187592 158061 167059 
125915 525915 112622 139697 95851 
26507 134064 212997 426507 199925 
53563 107582 236310 148982 453563 
26393 426393 178811 179333 189070 
232517 33943 632517 54174 46849 
288199 7415 11063 688199 5124 
225303 625303 64126 42242 43026 
153129 92999 553129 117815 82928 
211078 37029 611078 90158 50657 
268160 24296 19143 20241 668160 
121785 149956 64972 141502 521785 
183508 583508 67166 43335 122483 
74702 143772 474702 109590 197234 
271869 671869 10458 20103 25701 
155311 75628 555311 113422 100328 
26617 182246 426617 163058 201462 
236848 20916 60047 45341 636848 
49278 449278 157019 160656 183769 
253455 36397 653455 27742 28951 
269629 19049 18127 23566 669629 
233272 47966 633272 54425 31065 
226757 44145 68216 626757 34125 
261507 661507 26213 28583 22190 
26489 155857 243254 147911 426489 
107602 97941 140167 146688 507602 
147911 547911 113729 114121 76328 
89973 113682 113728 489973 192644 
73762 190580 95421 166475 473762 
275926 675926 15611 17350 15187 
172991 80285 572991 70546 103187 
61483 192063 231419 53552 461483 
144275 134177 64643 544275 112630 
174730 103004 54882 92654 574730 
209443 609443 71302 56677 53135 
51470 114935 199999 451470 182126 
66500 145502 171167 150331 466500 
147045 119469 99205 547045 87236 
126595 82725 112843 151242 526595 
120764 520764 86730 104997 166745 
21015 421015 158876 216399 182695 
187764 113319 61466 587764 49687 
46032 446032 207412 153971 146553 
164143 564143 120272 58486 92956 
23916 423916 179984 166112 206072 
223882 57404 41265 623882 53567 
164335 84179 121310 65841 564335 
272911 18263 17066 18849 672911 
237067 637067 27195 45255 53416 
288061 688061 6198 7562 10118 
106344 169530 111872 105910 506344 
195232 68029 85464 56043 595232 
155670 78336 555670 86798 123526 
8572 408572 190304 181376 211176 
132913 152112 98074 83988 532913 
138131 75197 538131 131675 116866 
81602 481602 73905 177508 185383 
236147 636147 55394 54096 18216 
66162 142110 466162 148945 176621 
261440 661440 25656 18242 33222 
14181 414181 193828 201092 176718 
266462 25976 666462 22793 18307 
217910 93590 617910 46960 23630 
60459 460459 126683 220815 131584 
277542 16719 13315 14882 677542 
264266 18079 38429 14960 664266 
276541 676541 9781 24911 12226 
195281 74712 71004 595281 63722 
27314 181050 427314 235239 129083 
249419 649419 34646 22133 44383 
111402 511402 95805 157911 123480 
193887 593887 41631 82032 88563 
40228 178353 440228 191528 149663 
25 205856 201775 192319 400025 
94596 124659 174656 111493 494596 
116921 69137 516921 118396 178625 
255867 19151 655867 27131 41984 
77281 155980 130768 477281 158690 
234176 21100 634176 53421 57127 
81267 126695 163147 147624 481267 
226984 41290 626984 62341 42401 
277136 677136 13524 17216 14988 
5468 405468 198271 179871 210922 
102751 160780 143917 502751 89801 
270338 23587 22594 13143 670338 
241210 40735 641210 41201 35644 
295773 2614 3066 2774 695773 
112973 173831 109725 90498 512973 
36588 189298 133481 204045 436588 
206718 52784 89499 44281 606718 
56561 456561 143361 195661 147856 
234282 32940 61169 634282 37327 
6203 406203 252456 175620 159518 
21757 203357 421757 207384 145745 
47960 179450 203006 121624 447960 
222082 57986 56617 41233 622082 
241387 55017 36731 25478 641387 
105902 122947 505902 136877 128372 
38188 162032 204437 157155 438188 
20839 223021 420839 179056 156245 
150530 122171 550530 61933 114836 
56746 165050 456746 85419 236039 
199276 45634 599276 84207 71607 
145810 92242 171056 45082 545810 
15526 188192 178240 415526 202516 
284138 684138 14878 9120 7726 
123667 88661 126970 137035 523667 
59527 205648 459527 158421 116877 
18399 178398 216703 418399 168101 
36903 157426 436903 176531 192237 
60356 144716 460356 133283 201289 
211245 611245 59971 59230 58309 
271914 671914 14013 17146 25013 
239564 12667 639564 44562 63643 
295924 903 4228 695924 3021 
460 202933 179578 216569 400460 
223002 42682 623002 54575 56739 
154538 117538 554538 97362 76024 
256241 40961 23431 656241 23126 
122527 522527 132835 107241 114870 
49630 169312 203387 128041 449630 
236812 636812 59927 24879 41570 
185599 43622 99515 85665 585599 
288487 7229 9323 688487 6474 
211621 77645 611621 62046 37067 
4473 162826 404473 190273 237955 
284572 8043 9827 684572 12986 
10812 154920 179948 243508 410812 
16265 416265 209219 194878 163373 
189703 74165 79622 66807 589703 
79617 147080 479617 128016 165670 
34638 200853 161537 168334 434638 
155678 555678 76116 138983 73545 
243315 27393 643315 40413 45564 
184069 584069 58734 77774 95354 
22847 153702 209329 191275 422847 
44466 199662 158961 444466 152445 
127927 527927 83789 93941 166416 
170465 54908 142161 570465 62001 
107611 507611 81392 145570 157816 
296488 2847 1983 2194 696488 
11819 144802 215663 411819 215897 
84369 97029 484369 156902 177331 
91965 115440 158620 491965 142010 
232500 632500 37893 40932 56175 
200194 73269 600194 47452 78891 
124781 108312 137667 524781 104459 
67961 175122 162087 467961 126869 
89757 489757 144362 97697 178427 
110683 168086 510683 52374 158174 
211128 62819 77232 611128 37693 
255211 39413 655211 24790 25375 
7393 169799 203408 407393 212007 
53585 138211 214267 140352 453585 
234476 48149 30425 634476 52474 
93632 83525 493632 191595 137616 
18967 173238 418967 220719 168109 
281049 9561 681049 13679 14662 
71829 137334 471829 216774 102234 
214658 614658 60800 45966 63918 
226793 46057 51909 626793 48448 
193479 84535 36202 593479 92305 
80255 135972 188295 115223 480255 
252339 24214 36765 652339 34343 
140521 95759 124335 98864 540521 
216876 59327 23855 616876 83066 
285860 12087 685860 7489 8704 
244367 644367 26129 35661 49476 
181223 95947 67364 74243 581223 
55774 150494 227027 455774 110931 
99570 499570 93534 163728 143598 
97836 118472 146463 139393 497836 
258080 16467 32334 35039 658080 
202177 67426 52890 75330 602177 
70322 137622 138352 183382 470322 
78006 478006 108207 158353 177428 
3245 403245 187433 199604 206473 
297466 939 1764 2365 697466 
149914 549914 109627 109391 81154 
236720 35831 48346 42383 636720 
10162 198731 137422 243523 410162 
217979 33990 617979 62592 67460 
66412 201148 466412 134833 131195 
29867 156463 236446 429867 147357 
40175 158693 170584 190373 440175 
263699 23381 28619 663699 20602 
287293 4617 687293 14683 6114 
25544 131606 425544 280466 136840 
23410 220241 145941 423410 186998 
153122 67863 115352 110541 553122 
221884 621884 42164 67349 46719 
38685 171797 438685 197885 152948 
271527 671527 20615 15889 20442 
166417 566417 78996 65156 123014 
292340 6532 692340 5150 3638 
98326 498326 61577 225272 116499 
209955 609955 79939 37160 62991 
254233 654233 40589 11469 39476 
182007 582007 110137 55241 70608 
43197 123437 220575 169594 443197 
294750 3872 2736 694750 3892 
287301 5671 6505 687301 13222 
67552 190914 156549 117433 467552 
108402 115955 141218 126023 508402 
94250 494250 124173 102864 184463 
27948 245148 119309 427948 179647 
291919 6345 691919 2931 6886 
44346 159137 444346 148820 203351 
100965 500965 105641 180572 111857 
221267 62772 39639 621267 55055 
286926 686926 7485 11616 7047 
106383 93717 156761 136756 506383 
164359 88125 62716 120441 564359 
68391 107602 468391 171118 184498 
69102 469102 191870 152130 117796 
225153 35457 58433 55804 625153 
79547 479547 145401 145832 149673 
117630 83008 517630 103710 178022 
292990 4578 5044 4398 692990 
192759 592759 94022 64756 55704 
63654 463654 171129 77974 223589 
154183 115104 79254 97276 554183 
250514 31810 35840 31322 650514 
15250 237277 138674 193549 415250 
49155 247564 127374 126752 449155 
139437 539437 91941 106811 122374 
86420 486420 166963 179198 80999 
116981 93326 131284 141428 516981 
245637 645637 45620 24791 38315 
73283 162203 473283 171659 119572 
91470 61026 149318 206716 491470 
269554 669554 15524 26119 19249 
293521 693521 4113 4471 4374 
53712 129375 453712 199286 163915 
245938 29123 31748 645938 47253 
21113 214123 421113 175844 167807 
91719 140139 147078 491719 129345 
38266 174979 157264 191225 438266 
189827 69371 65772 85203 589827 
15391 240058 192452 136708 415391 
209258 43753 609258 78890 58841 
58886 151254 458886 184005 146969 
230202 37177 37168 65251 630202 
155257 106673 104034 78779 555257 
209374 58683 75084 609374 47485 
77094 140606 101228 203978 477094 
251507 651507 24366 35807 36813 
184907 121064 45546 63576 584907 
73321 136366 473321 207102 109890 
155320 85429 555320 90962 112969 
46710 215863 446710 173663 117054 
206836 51840 606836 93479 41009 
228423 628423 34686 38828 69640 
175375 98763 40676 575375 109811 
176972 576972 103636 66718 75702 
77456 114168 149752 181168 477456 
50573 138049 149836 210969 450573 
121245 521245 106990 103460 147060 
175353 64249 575353 110844 74201 
176672 76926 80229 576672 89501 
129586 141652 529586 97063 102113 
173853 88424 93920 573853 69950 
98857 73229 166799 162258 498857 
91837 491837 190481 58438 167407 
151057 108705 66104 123077 551057 
260497 27362 15764 660497 35880 
123641 523641 115981 91250 145487 
289374 9693 5833 689374 5726 
40057 195288 150151 440057 174447 
184379 74508 584379 72240 84494 
79095 170981 75765 479095 195064 
71331 129239 203474 124625 471331 
136704 124792 97005 536704 104795 
156957 86949 556957 132969 66168 
18011 172101 418011 160469 231408 
157916 101223 557916 75065 107880 
209392 37243 49992 609392 93981 
288779 5363 9878 688779 7201 
284741 13360 684741 7141 10017 
33521 184066 433521 195004 153888 
224217 35955 65931 49680 624217 
228622 51901 59365 31490 628622 
118137 106436 518137 131410 125880 
151512 135027 551512 76268 85681 
290165 4967 5724 690165 8979 
104432 504432 117232 91964 181940 
285032 685032 10426 10644 8866 
144113 113245 107543 544113 90986 
48231 203938 448231 154361 145239 
67264 467264 129406 227465 108601 
83876 105724 173130 483876 153394 
86462 171292 135291 486462 120493 
80608 187146 172581 79057 480608 
265780 665780 23694 20267 24479 
179163 579163 66294 78697 96683 
185956 55396 81400 91292 585956 
258389 23580 32643 26999 658389 
262366 25623 662366 21436 28209 
265912 22715 18732 26729 665912 
73959 191694 124286 473959 136102 
60879 460879 168551 184059 125632 
9396 167954 242076 409396 171178 
250930 36061 30022 650930 32057 
97098 107106 168945 497098 129753 
153713 553713 90478 130191 71905 
122142 132091 96987 522142 126638 
128342 145574 528342 97833 99909 
100296 144402 118861 500296 136145 
267367 22942 667367 21528 20796 
58813 166651 196448 119275 458813 
110278 510278 127468 123891 128085 
248607 26571 648607 34618 41597 
259732 37415 659732 14205 28916 
293375 3696 693375 4603 4951 
35282 224184 154293 435282 150959 
235065 41066 49680 635065 39124 
259766 34027 18649 27792 659766 
284102 15507 7168 9121 684102 
136601 113102 126828 86868 536601 
42985 176075 142740 195215 442985 
138163 62580 117095 143999 538163 
266938 666938 23014 25416 17694 
111931 511931 87152 163463 125523 
160099 560099 81884 88043 109875 
16307 416307 180829 201231 185326 
39201 144073 161210 439201 216315 
32463 187365 432463 197189 150520 
227383 50098 37031 58105 627383 
272762 672762 17223 21701 15552 
194381 594381 91297 63043 56898 
289059 689059 4482 9288 8112 
126498 111755 126957 108292 526498 
77995 99566 148098 196346 477995 
64962 464962 99904 155425 214747 
144976 91194 68217 150637 544976 
268953 17411 668953 24086 20597 
26436 203909 156731 186488 426436 
260725 30811 25195 22544 660725 
162644 98907 59785 116020 562644 
174171 574171 102744 85422 63492 
49935 163766 199816 449935 136548 
39552 439552 183910 173020 163966 
260517 27254 23696 660517 28016 
