1000000 5 0.2 10000
360693 26762 560693 32464 19388 
155356 153609 152099 355356 183580 
47812 229922 235570 238884 247812 
171206 114171 371206 143199 200218 
169136 369136 121186 172714 167828 
229583 112633 429583 146974 81227 
86100 210728 286100 180972 236100 
225962 102971 425962 136675 108430 
389464 7433 7188 589464 6451 
217423 417423 76493 152036 136625 
53605 234140 220734 253605 237916 
183412 383412 113095 129019 191062 
84005 220244 213072 198674 284005 
227606 121648 141310 81830 427606 
357026 40896 15139 557026 29913 
272151 472151 54542 84477 116679 
205134 126407 164304 99021 405134 
288458 45801 488458 82314 94969 
333210 50889 533210 36238 46453 
179291 162408 144211 134799 379291 
388022 588022 6277 8782 8897 
325013 525013 59713 40457 49804 
76829 276829 202351 211739 232252 
184575 135730 384575 142141 152979 
175330 118370 170525 375330 160445 
81988 194534 215290 226200 281988 
100225 300225 157530 211739 230281 
261451 85693 461451 48395 143010 
159596 184047 185153 359596 111608 
230434 125328 103335 110469 430434 
193585 95172 393585 203190 114468 
84742 284742 216174 200761 213581 
300369 44342 72699 82221 500369 
322965 51917 522965 48638 53515 
267218 467218 79916 87040 98608 
120305 320305 194302 175888 189200 
167835 154292 367835 171590 138448 
214271 113053 113790 144615 414271 
335168 48301 34588 46775 535168 
297932 497932 92840 47403 63893 
347991 29328 37240 37450 547991 
365597 25145 565597 12428 31233 
74959 211850 201846 236386 274959 
253882 71725 453882 130237 90274 
361239 28165 561239 23822 25535 
118485 318485 216581 194503 151946 
202486 100293 135424 402486 159311 
91722 291722 183395 187347 245814 
305383 50050 505383 64072 75112 
102812 156307 201486 236583 302812 
56845 225155 217555 256845 243600 
153435 178609 147417 353435 167104 
189462 203806 77466 389462 139804 
358498 26462 558498 18658 37884 
269858 84378 43899 132007 469858 
389648 10619 4820 589648 5265 
362984 562984 20624 31528 21880 
116620 203022 194934 168804 316620 
250202 113401 450202 103045 83150 
149902 175859 187659 349902 136678 
339406 50692 27667 42829 539406 
224331 126521 142976 81841 424331 
161766 361766 116129 180879 179460 
393603 4700 4553 3541 593603 
177433 108580 377433 168183 168371 
157024 180029 357024 169560 136363 
399156 551 513 599156 624 
316052 37899 516052 48075 81922 
321268 56884 521268 59175 41405 
114912 208695 314912 168190 193291 
188565 98766 388565 137085 187019 
348189 34518 548189 26434 42670 
181940 159594 381940 149890 126636 
345182 545182 38543 32799 38294 
82059 234833 185642 282059 215407 
399374 339 599374 477 436 
237345 437345 114641 83149 127520 
199441 399441 96584 151334 153200 
88959 195809 288959 217120 209153 
62492 214414 231061 262492 229541 
64368 233246 210823 264368 227195 
319502 33657 519502 78617 48722 
327475 37856 40931 66263 527475 
280515 480515 81239 67437 90294 
60780 229304 260780 218529 230607 
75381 218338 203032 275381 227868 
368042 568042 17414 31744 14758 
56955 230697 223947 256955 231446 
77384 201881 277384 224643 218708 
282062 67113 79476 89287 482062 
96197 153055 296197 244448 210103 
68037 268037 232460 207921 223545 
272514 472514 98561 51472 104939 
173596 373596 105964 172398 174446 
253183 80413 70971 453183 142250 
358860 22485 558860 36968 22827 
156566 356566 185884 128427 172557 
137682 168878 213821 141937 337682 
106664 306664 134609 216647 235416 
96699 221139 186960 296699 198503 
50622 232180 232126 234450 250622 
147281 155043 173710 176685 347281 
371096 17003 21183 571096 19622 
100747 198322 180919 219265 300747 
178690 135643 151024 378690 155953 
395016 3556 2402 595016 4010 
327888 527888 54770 46664 42790 
354321 21315 30539 554321 39504 
235169 117666 91320 435169 120676 
243998 110886 89810 443998 111308 
118176 157933 318176 206499 199216 
149170 174262 171782 349170 155616 
279732 479732 86988 95610 57938 
257567 110408 51285 457567 123173 
290085 490085 74936 51707 93187 
207896 118196 407896 148665 117347 
97714 203752 297714 213430 187390 
147021 200011 347021 172571 133376 
251295 91882 97891 451295 107637 
352937 38102 19497 552937 36527 
110131 185730 310131 215477 178531 
88268 288268 201149 211965 210350 
159829 359829 157971 181144 141227 
84500 284500 201492 213202 216306 
250067 84258 89602 126006 450067 
172735 127025 372735 184948 142557 
274231 85364 85520 80654 474231 
301311 69915 501311 50139 77324 
152496 193787 352496 144600 156621 
367199 567199 22058 21101 22443 
185745 385745 182830 90782 154898 
283425 483425 70287 86064 76799 
323642 523642 45997 59765 46954 
307131 79400 64191 507131 42147 
76696 276696 213836 221265 211507 
338659 46337 55784 538659 20561 
154789 159287 172262 354789 158873 
344677 544677 32169 31297 47180 
368931 30373 19529 12236 568931 
377845 577845 13784 18586 11940 
285998 74560 89642 485998 63802 
209813 409813 146210 94098 140066 
270427 111293 56545 470427 91308 
305668 505668 68998 64825 54841 
162793 154516 163255 362793 156643 
197394 130988 142106 132118 397394 
158480 125013 187577 170450 358480 
78557 212874 230334 278557 199678 
371803 19384 13110 571803 23900 
88256 228308 197714 197466 288256 
277663 44782 117116 82776 477663 
95228 184460 222395 295228 202689 
252830 109910 110940 452830 73490 
394707 3911 3617 594707 3058 
360393 19730 560393 33663 25821 
221480 421480 115661 60333 181046 
112230 218164 312230 189335 168041 
216479 416479 175601 109737 81704 
338753 538753 48035 37049 37410 
297545 48598 71499 497545 84813 
340840 44650 540840 25122 48548 
139760 146477 339760 186423 187580 
260245 94716 57759 460245 127035 
131327 191685 175431 331327 170230 
221251 89581 115231 421251 152686 
307036 64440 507036 59496 61992 
363205 563205 18966 23850 30774 
248853 102209 448853 116842 83243 
207106 407106 116838 131174 137776 
285264 485264 81516 91412 56544 
221891 421891 148248 119939 88031 
54567 254567 226375 228890 235601 
399690 251 190 179 599690 
265482 465482 59040 75173 134823 
150247 153947 350247 190088 155471 
342873 34180 42133 37941 542873 
307754 54697 48259 81536 507754 
102291 192671 302291 193072 209675 
93520 293520 220504 192922 199534 
332716 532716 56422 51277 26869 
398352 1103 1408 598352 785 
387644 587644 6249 6577 11886 
122985 161088 322985 202571 190371 
63749 263749 229533 224914 218055 
324980 44876 524980 39625 65539 
363429 15746 563429 31202 26194 
129644 170038 177464 193210 329644 
51990 231341 229217 251990 235462 
308559 508559 48974 63666 70242 
142295 191098 141621 182691 342295 
364696 23936 19814 564696 26858 
314940 47464 56927 514940 65729 
256839 87715 456839 84206 114401 
104620 304620 222634 191599 176527 
360480 29602 25515 560480 23923 
133524 196626 180906 333524 155420 
344378 28789 544378 37100 45355 
174305 140082 374305 131213 180095 
40526 240024 239710 240526 239214 
322506 522506 48823 50644 55521 
370742 570742 18658 21059 18799 
147248 162884 178263 347248 164357 
387430 7320 587430 8004 9816 
353593 30810 553593 38519 23485 
83498 212210 181122 239672 283498 
60568 218792 236759 260568 223313 
199377 399377 181394 114590 105262 
387886 7695 9442 587886 7091 
94263 228794 182457 200223 294263 
301893 54039 42142 100033 501893 
237928 121364 89568 113212 437928 
261552 117897 90467 461552 68532 
356606 23088 31602 556606 32098 
171496 192617 371496 106164 158227 
141590 341590 191555 167060 158205 
104073 146084 304073 229594 216176 
225281 153490 98869 97079 425281 
40985 239417 239310 239303 240985 
373832 16366 27550 8420 573832 
355388 38230 26044 24950 555388 
204740 128907 404740 151321 110292 
115775 315775 197487 178058 192905 
171297 134474 371297 174979 147953 
240877 88298 440877 109462 120486 
186497 152780 386497 114588 159638 
204074 134329 123570 404074 133953 
83463 203766 283463 216030 213278 
275655 44637 125068 475655 78985 
79267 279267 191027 246104 204335 
264209 135290 464209 60005 76287 
364188 30926 564188 27301 13397 
60776 229656 214935 233857 260776 
205293 120385 99123 169906 405293 
142315 197453 159074 158843 342315 
228884 428884 130521 88000 123711 
331133 531133 54841 54162 28731 
310678 62610 68488 47546 510678 
346536 31906 546536 14224 60798 
328064 52432 528064 34690 56750 
196155 396155 90295 96738 220657 
224761 424761 120519 145564 84395 
217350 129644 417350 89672 145984 
316687 41432 66112 59082 516687 
68345 216048 210065 237197 268345 
253734 127678 453734 67143 97711 
311271 511271 33794 56467 87197 
188636 168348 114960 139420 388636 
102365 183450 178744 302365 233076 
132924 159667 202528 332924 171957 
207456 407456 189397 128750 66941 
355333 555333 32242 30071 27021 
170017 168799 110705 370017 180462 
50678 250678 235254 230250 233140 
163394 173456 171413 363394 128343 
158638 155970 163144 163610 358638 
176174 111851 181484 154317 376174 
155154 162952 155124 171616 355154 
342184 542184 21749 64091 29792 
56505 256505 223723 241266 222001 
145913 345913 139902 167394 200878 
43261 239467 236807 243261 237204 
398690 565 910 598690 1145 
307167 70187 507167 68628 46851 
147767 192678 347767 170385 141403 
252564 452564 118193 103126 73553 
352155 22009 46729 552155 26952 
307669 54320 46013 507669 84329 
188151 388151 157049 149210 117439 
76269 211666 216580 276269 219216 
344706 17407 59005 34176 544706 
318702 518702 70753 58159 33684 
181212 125244 177803 134529 381212 
333373 39142 45070 533373 49042 
399727 182 599727 232 132 
259239 94330 459239 105109 82083 
354282 554282 28176 33039 30221 
286599 68152 90411 486599 68239 
279013 65136 103344 479013 73494 
188615 205893 137092 79785 388615 
70816 223697 204408 270816 230263 
87420 287420 223768 216616 184776 
216128 416128 121615 146280 99849 
285275 99286 485275 101352 28812 
87979 218224 181997 223821 287979 
309115 46316 509115 80222 55232 
189208 184975 88836 389208 147773 
81336 209722 214812 281336 212794 
193152 96720 393152 151571 165405 
388599 588599 9361 6748 6693 
353650 34955 38446 553650 19299 
279011 54215 116220 71543 479011 
131094 148262 331094 183329 206221 
185959 160745 159251 108086 385959 
336228 41731 51260 536228 34553 
231587 130999 431587 117191 88636 
93056 251452 293056 140640 221796 
101164 301164 178719 201717 217236 
196077 82698 396077 172732 152416 
251579 136893 451579 103358 56591 
292302 55881 88662 70853 492302 
340813 46757 43240 540813 28377 
195715 101685 162744 395715 144141 
71887 271887 205645 228266 222315 
214171 140757 109012 414171 121889 
321601 60183 62687 521601 33928 
324186 524186 47697 69151 34780 
309428 66541 509428 60733 53870 
214804 154820 414804 140063 75509 
235158 435158 116074 112556 101054 
57463 236037 229675 257463 219362 
394659 2679 3892 4111 594659 
85873 244144 181691 202419 285873 
338003 538003 58945 39316 25733 
315771 515771 69686 37922 60850 
50304 250304 237158 230331 231903 
90781 290781 213814 184380 220244 
228732 118723 102654 428732 121159 
120029 320029 155403 232558 171981 
377007 26298 11093 8595 577007 
117272 317272 184114 190274 191068 
276053 476053 70891 54755 122248 
71684 217555 206255 271684 232822 
278511 478511 57566 116561 68851 
50088 224589 237457 250088 237778 
349780 33341 29106 549780 37993 
69080 222138 269080 231417 208285 
363753 26069 19141 563753 27284 
173220 148977 155268 373220 149315 
399069 625 599069 726 511 
334247 534247 48301 51470 31735 
199669 170596 93771 136295 399669 
129190 329190 175333 207878 158409 
325609 39869 66633 42280 525609 
286327 79737 92382 55227 486327 
278294 68063 478294 74144 101205 
139051 159361 339051 179355 183182 
388062 588062 6251 6995 10630 
355976 27671 37625 555976 22752 
326281 39331 50678 526281 57429 
283635 483635 55213 69405 108112 
380915 15836 11700 580915 10634 
117500 317500 142645 200726 221629 
162969 362969 135599 143313 195150 
242369 75976 101571 442369 137715 
152175 163295 156735 352175 175620 
201372 124851 401372 120784 151621 
282516 72054 482516 124471 38443 
101768 212239 240161 301768 144064 
215600 143231 98836 126733 415600 
251083 116578 59263 121993 451083 
116270 162608 316270 162234 242618 
288153 71578 488153 80284 71832 
360727 31387 560727 19528 27631 
173923 373923 146289 161166 144699 
353825 43597 25414 23339 553825 
101080 301080 211178 188015 198647 
72012 222498 207819 225659 272012 
286845 486845 64081 77686 84543 
384450 584450 15090 9092 6918 
144760 183776 152367 344760 174337 
173189 172809 373189 167600 113213 
261767 127077 461767 81837 67552 
368080 25108 568080 19080 19652 
344324 33107 544324 50577 27668 
328060 41853 43634 528060 58393 
91001 291001 183092 213921 220985 
190488 133626 390488 121830 163568 
169524 369524 196959 105306 158687 
83389 234486 184025 214711 283389 
163451 185170 161287 363451 126641 
296871 496871 61176 102334 42748 
232834 432834 78315 125221 130796 
275307 67716 51211 475307 130459 
323681 60838 523681 36317 55483 
230596 430596 80528 134344 123936 
268104 85613 55098 468104 123081 
277370 63003 85998 477370 96259 
168712 368712 186961 103708 171907 
224900 146915 424900 57742 145543 
53181 234672 253181 238230 220736 
174700 157518 374700 99200 193882 
230500 430500 91854 80682 166464 
85227 208173 224023 197350 285227 
70011 210693 270011 216486 232799 
125873 325873 147961 217827 182466 
370675 17421 23445 570675 17784 
364116 14982 21813 34973 564116 
317103 517103 57575 65198 43021 
309692 37030 509692 64900 78686 
150404 164766 182284 152142 350404 
330710 49719 530710 38696 50165 
62676 234644 262676 214546 225458 
334938 78932 19899 534938 31293 
305054 58486 72935 505054 58471 
369857 13655 27538 19093 569857 
124398 211971 324398 173311 165922 
399943 49 43 22 599943 
156748 164925 190358 131221 356748 
161274 182213 102942 361274 192297 
285033 99449 29861 100624 485033 
183743 159280 159296 383743 113938 
160613 160959 144786 360613 173029 
339252 59160 539252 38732 23604 
125535 192783 192618 163529 325535 
283935 109640 483935 63613 58877 
79146 230221 186934 224553 279146 
347601 36892 547601 32264 35642 
190632 390632 142630 115639 160467 
268742 62039 87264 113213 468742 
214900 414900 148528 88716 132956 
362458 29313 562458 24651 21120 
360612 18111 30681 29984 560612 
355107 32806 34878 555107 22102 
69078 207202 269078 243773 210869 
337151 47520 49179 537151 28999 
167458 122847 158106 367458 184131 
375420 9158 20342 575420 19660 
319408 65908 45831 519408 49445 
76590 197880 276590 218160 230780 
122125 239148 322125 160827 155775 
274656 82069 92673 75946 474656 
397051 1858 1537 2503 597051 
287724 70940 66419 487724 87193 
303554 78171 69541 503554 45180 
46847 240245 238004 246847 228057 
324105 524105 46915 47733 57142 
209572 157195 409572 110165 113496 
267468 75911 83359 105794 467468 
277199 105427 31263 108912 477199 
262595 105232 462595 115780 53798 
87160 287160 206769 193045 225866 
367993 18432 567993 16620 28962 
252526 82567 86842 452526 125539 
389407 6417 7954 589407 6815 
282872 482872 99990 64851 69415 
194896 142489 394896 143170 124549 
398039 598039 1524 1384 1014 
353481 553481 25668 24167 43203 
46763 233431 238948 246763 234095 
271320 471320 119642 22658 115060 
40913 239740 240913 239994 238440 
180803 126385 183928 128081 380803 
112372 160214 185378 229664 312372 
380376 11380 15490 12378 580376 
348500 548500 31475 31873 39652 
119434 169955 195112 319434 196065 
275587 83814 88314 475587 76698 
236621 116853 92552 436621 117353 
322189 41826 59447 522189 54349 
337542 21305 52397 51214 537542 
265098 103728 465098 69729 96347 
56621 256621 218978 243453 224327 
116095 316095 241102 146928 179780 
298942 79943 55844 498942 66329 
56807 229549 232214 256807 224623 
289588 97483 56986 66355 489588 
158137 358137 167908 165111 150707 
61170 261170 222864 216499 238297 
56829 226701 228271 231370 256829 
130487 330487 156433 192241 190352 
44223 234191 239021 238342 244223 
395185 3798 2305 595185 3527 
136212 161123 217362 336212 149091 
301704 501704 70420 73354 52818 
182021 162089 137368 382021 136501 
365144 19626 32330 565144 17756 
288716 59940 68408 488716 94220 
327357 56101 54853 527357 34332 
134822 155674 203720 170962 334822 
231221 142959 109447 431221 85152 
231954 90561 134905 431954 110626 
398474 698 1327 598474 1027 
368628 17150 568628 16293 29301 
328237 528237 40970 51266 51290 
382568 12139 582568 12313 10412 
366726 20072 31160 15316 566726 
352483 35884 19599 552483 39551 
176067 127242 162651 157973 376067 
242257 76981 126674 442257 111831 
78721 230765 199653 278721 212140 
148433 180478 348433 150853 171803 
102208 168673 222266 302208 204645 
208418 89208 92334 201622 408418 
110364 211743 166484 201045 310364 
53775 231288 253775 234363 226799 
162647 195168 148654 130884 362647 
186667 178446 386667 140464 107756 
48553 235909 248553 233508 233477 
172023 132617 207463 372023 115874 
223011 142923 44084 166971 423011 
217970 141235 112707 417970 110118 
44728 237567 244728 238805 234172 
196753 396753 153886 130482 122126 
123647 323647 185509 164679 202518 
320697 520697 42413 70265 45928 
321963 521963 48801 55141 52132 
80082 230502 185993 223341 280082 
275892 84137 108959 475892 55120 
105905 220476 305905 196053 171661 
364600 26898 29362 564600 14540 
149262 172854 349262 173371 155251 
160720 213671 153427 111462 360720 
390358 5256 9286 590358 4742 
321191 61621 57142 521191 38855 
210253 410253 143162 124367 111965 
117820 194280 224601 145479 317820 
216379 145915 63086 416379 158241 
57141 257141 223684 230650 231384 
320646 35356 46850 520646 76502 
357880 37695 22112 24433 557880 
369179 21802 569179 17415 22425 
130539 161142 202683 330539 175097 
186425 386425 156561 126108 144481 
304646 40431 504646 64972 85305 
296801 496801 78882 58341 69175 
228768 127811 428768 108477 106176 
345183 30418 42172 545183 37044 
327284 49145 52576 43711 527284 
310745 75042 44001 59467 510745 
125363 168946 218627 161701 325363 
260185 100959 460185 89481 89190 
125719 176542 325719 192656 179364 
176734 186405 107186 152941 376734 
146203 206348 126796 174450 346203 
197329 127197 150231 127914 397329 
264347 94460 101934 464347 74912 
339621 40960 47674 539621 32124 
135380 192965 142449 335380 193826 
307478 70852 507478 56201 57991 
97233 207807 297233 220132 177595 
93478 193617 293478 228496 190931 
365499 34591 18904 15507 565499 
61247 233986 212681 230839 261247 
340457 18862 50726 49498 540457 
123921 182698 323921 225202 144258 
40714 239438 240714 239395 239739 
143924 157933 192094 162125 343924 
373599 573599 24197 14585 14020 
351915 37456 551915 25317 33397 
199480 168805 120758 399480 111477 
250326 109150 105916 84282 450326 
333855 54296 41008 36986 533855 
363199 563199 16260 15899 41443 
238184 129485 438184 100224 93923 
50479 229835 250479 238688 230519 
330299 48613 43503 47286 530299 
359887 22024 559887 25815 32387 
254147 454147 78810 108117 104779 
213485 112723 144847 115460 413485 
292516 36545 90192 88231 492516 
223485 102631 119623 423485 130776 
140882 210629 340882 184287 123320 
49639 231633 230764 249639 238325 
125334 245655 133688 169989 325334 
227016 427016 108306 136477 101185 
285074 64531 485074 92397 72924 
272809 90937 85897 472809 77548 
246029 85606 142992 79344 446029 
162522 154737 362522 166193 154026 
137023 176608 163941 337023 185405 
98195 212176 225494 298195 165940 
227616 427616 160093 47404 137271 
73889 237016 207329 273889 207877 
103159 184767 223639 303159 185276 
340242 37212 31061 51243 540242 
225233 106602 425233 105415 137517 
321868 51334 49334 55596 521868 
303955 49503 503955 55689 86898 
262597 131336 58732 84738 462597 
164376 150859 364376 169603 150786 
340485 67952 540485 18513 32565 
370640 18121 15484 25115 570640 
280138 109505 67464 62755 480138 
69255 220653 218761 222076 269255 
174365 187973 122638 374365 140659 
138365 184152 164759 174359 338365 
153307 180335 145453 353307 167598 
362357 27187 562357 25008 23091 
249258 114668 132023 449258 54793 
321006 72917 521006 22756 62315 
82100 230800 191508 282100 213492 
109651 309651 212859 179537 188302 
327335 42558 527335 48295 54477 
123497 184718 190362 323497 177926 
324648 50019 56651 524648 44034 
259892 98486 90014 459892 91716 
227799 103565 427799 97447 143390 
203160 403160 146411 114893 132376 
85551 204004 285551 220272 204622 
57637 257637 217175 223936 243615 
66531 266531 208812 230364 227762 
335268 41646 56395 31423 535268 
93587 200132 171429 241265 293587 
171873 186909 140194 129151 371873 
185411 123571 136777 385411 168830 
170714 126593 197345 134634 370714 
387312 7405 587312 7222 10749 
356762 27471 556762 22481 36524 
382380 582380 9141 13136 12963 
197089 116154 156674 132994 397089 
215653 99461 113470 155763 415653 
174677 374677 192601 124852 133193 
285016 105621 485016 48437 75910 
274237 474237 80060 68419 103047 
203190 100752 403190 186820 106048 
303261 503261 73388 77348 42742 
224526 111746 99007 424526 140195 
54777 228828 235271 226347 254777 
262725 462725 92761 99640 82149 
335432 44126 48434 36576 535432 
360345 32809 20420 26081 560345 
183774 132851 139260 160341 383774 
194797 107830 140214 394797 162362 
226082 124983 109963 426082 112890 
277792 66216 81763 477792 96437 
117544 195162 165264 317544 204486 
338736 538736 31495 39144 51889 
271547 77372 140668 471547 38866 
334007 46995 534007 37671 47320 
393077 4786 593077 5758 3302 
111722 180903 167375 228278 311722 
104353 195775 304353 192466 203053 
300611 85291 51001 500611 62486 
137231 197444 199850 128244 337231 
374261 15613 574261 18068 17797 
358185 37662 21472 558185 24496 
325217 525217 45817 55134 48615 
392795 3676 4605 592795 6129 
386293 586293 5422 11853 10139 
155750 158000 166384 355750 164116 
282734 71787 93354 69391 482734 
182722 171277 76167 382722 187112 
307052 64135 507052 58930 62831 
220369 92881 153089 113292 420369 
213528 116487 85053 171404 413528 
141912 341912 186197 169524 160455 
317990 49455 56535 517990 58030 
228104 428104 105336 128930 109526 
187616 142931 145882 387616 135955 
297172 87667 497172 64568 53421 
88700 210655 288700 199179 212766 
57305 225484 257305 226367 233539 
118980 153762 318980 204188 204090 
300531 500531 45730 44122 109086 
251509 109737 127268 59977 451509 
238848 116200 438848 94707 111397 
281604 73991 481604 100135 62666 
220479 93285 147406 118351 420479 
182248 111138 382248 167981 156385 
341665 43370 44806 541665 28494 
316542 40669 65165 516542 61082 
233055 112082 136869 433055 84939 
97202 182540 204298 297202 218758 
136561 168810 336561 205562 152506 
327360 63366 41439 40475 527360 
366301 566301 10412 20092 36894 
251386 117845 91067 88316 451386 
395129 4538 1944 3260 595129 
99472 299472 198300 209675 193081 
246856 76102 90662 446856 139524 
306206 53109 69451 65028 506206 
193638 147548 122324 142852 393638 
317053 52501 517053 66848 46545 
181486 188850 381486 126305 121873 
397312 597312 1526 1938 1912 
350071 48057 550071 31714 20087 
81129 281129 234577 188626 214539 
242890 143067 442890 86568 84585 
160982 204014 161109 360982 112913 
147181 182938 148399 347181 174301 
112872 312872 161926 204887 207443 
239409 97675 89991 133516 439409 
290288 46339 114222 490288 58863 
82330 238690 217049 179601 282330 
362688 16807 35166 22651 562688 
362978 29061 16992 27991 562978 
113117 313117 224522 178727 170517 
157335 210367 150272 357335 124691 
239659 122352 439659 119804 78526 
227094 143814 91523 110475 427094 
142978 342978 192937 141606 179501 
380829 8291 580829 17856 12195 
250721 89571 450721 100431 108556 
104503 187134 195359 208501 304503 
337541 45150 38326 41442 537541 
243343 443343 122999 74122 116193 
229945 429945 126137 129005 84968 
95044 190581 295044 222979 196352 
247833 109311 124621 70402 447833 
42613 237807 237950 239017 242613 
138843 112942 240499 168873 338843 
304809 31249 504809 66841 92292 
375221 17541 575221 18291 13726 
385524 13097 8570 585524 7285 
255007 455007 77142 127897 84947 
234148 107611 128743 434148 95350 
375039 21176 575039 14759 13987 
82178 220398 206133 282178 209113 
130487 152303 198713 188010 330487 
333923 37974 54697 39483 533923 
285611 90227 61343 485611 77208 
383114 17999 4818 10955 583114 
85828 227608 186365 214371 285828 
142116 342116 161714 160471 193583 
393120 3895 4674 593120 5191 
71759 200946 213019 271759 242517 
199663 399663 120370 112313 167991 
198802 398802 122915 129997 149484 
101060 181707 208105 301060 208068 
78174 212742 219425 211485 278174 
260168 112802 80276 460168 86586 
354488 554488 26265 29000 35759 
128302 328302 163685 162911 216800 
265380 91250 465380 86860 91130 
319613 519613 64169 38902 57703 
152403 142986 171788 180420 352403 
83726 283726 194813 212440 225295 
72296 212304 241423 201681 272296 
185487 111776 385487 163986 153264 
290762 61157 490762 106712 50607 
179522 379522 115689 173919 151348 
180029 181694 134040 380029 124208 
390257 5366 5803 8317 590257 
227601 161699 97610 427601 85489 
75972 223010 201814 223232 275972 
223529 129509 423529 100846 122587 
98323 298323 220185 187848 195321 
348233 36712 35813 548233 31009 
356924 19999 30869 35284 556924 
265526 80940 101527 465526 86481 
292069 124622 72740 18500 492069 
98854 188991 203855 209446 298854 
47308 233571 234376 237437 247308 
258259 458259 108857 79840 94785 
230494 430494 115701 113771 109540 
392262 4272 4480 6724 592262 
100652 214707 202215 300652 181774 
271035 97971 76999 82960 471035 
393371 7166 2449 593371 3643 
132134 188766 332134 157912 189054 
265231 57546 465231 76224 135768 
139021 205033 339021 177517 139408 
317504 68633 517504 54934 41425 
220666 420666 128310 80625 149733 
356596 25922 26343 34543 556596 
333525 45839 50517 36594 533525 
327755 57921 45990 40579 527755 
249893 449893 116876 98419 84919 
202090 92328 402090 170652 132840 
225646 425646 102327 143770 102611 
65444 230707 227854 210551 265444 
79722 214266 279722 222081 204209 
104685 175339 218006 197285 304685 
379800 12962 16952 579800 10486 
317568 96921 36570 517568 31373 
97928 174659 210995 218490 297928 
255829 455829 113890 91292 83160 
97887 213196 162394 228636 297887 
227745 156429 128158 59923 427745 
86648 199408 218466 286648 208830 
209099 115730 409099 101885 164187 
340451 32003 37647 49448 540451 
261353 77979 461353 81762 117553 
78698 211891 211488 219225 278698 
309813 63849 69680 46845 509813 
218283 151895 137747 73792 418283 
238247 438247 90296 103352 129858 
181592 145034 161389 381592 130393 
223282 99944 92691 160801 423282 
393916 4190 2955 5023 593916 
142795 169871 342795 192447 152092 
290151 72937 73489 490151 73272 
216185 416185 132697 93998 140935 
164544 148988 154076 364544 167848 
258446 458446 100825 94336 87947 
198910 123889 147051 131240 398910 
57506 222367 232942 257506 229679 
380910 13065 15492 580910 9623 
235365 104124 435365 80238 144908 
286918 61479 101139 486918 63546 
237644 98169 437644 125299 101244 
303608 57986 52415 82383 503608 
172029 145848 169267 140827 372029 
149971 166847 184788 349971 148423 
295862 91316 36566 80394 495862 
166143 204061 366143 137938 125715 
81478 232632 221736 281478 182676 
256744 71196 144929 70387 456744 
374375 23432 12133 574375 15685 
375275 575275 16260 13872 19318 
131221 171404 194936 171218 331221 
180477 142902 380477 180537 115607 
327960 44366 527960 50743 48971 
101215 232056 301215 152866 212648 
318463 518463 47373 46322 69379 
122918 149409 218318 186437 322918 
54108 233034 254108 233137 225613 
346881 546881 37137 26574 42527 
226121 426121 78714 114814 154230 
106680 214144 306680 199246 173250 
219119 128450 156829 76483 419119 
205723 154799 94339 139416 405723 
111126 212706 200819 311126 164223 
324472 64327 524472 45022 41707 
219520 419520 97069 121217 142674 
176022 183859 376022 94270 169827 
212085 99616 128953 147261 412085 
93918 293918 210339 226879 174946 
53308 235503 225043 253308 232838 
317437 517437 61271 45340 58515 
61041 221303 261041 228729 227886 
222787 422787 156610 100027 97789 
378700 15594 18780 8226 578700 
336888 48051 41488 536888 36685 
92894 179110 232733 202369 292894 
65044 230635 230083 209194 265044 
364808 26237 21329 22818 564808 
148525 209014 141001 348525 152935 
70500 224224 225808 208968 270500 
100242 212183 173504 213829 300242 
44111 244111 238917 238219 234642 
320421 520421 71526 54289 33343 
382403 12789 9428 12977 582403 
96059 194635 199067 214180 296059 
110567 210813 183887 310567 184166 
73289 213334 273289 199335 240753 
247883 97182 90727 116325 447883 
378422 12461 578422 14323 16372 
177811 200027 377811 148871 95480 
107051 188749 307051 194816 202333 
341498 39071 541498 33798 44135 
126752 208635 138683 199178 326752 
276083 96977 66557 84300 476083 
143219 128543 207751 177268 343219 
117439 174657 186841 203624 317439 
309605 73275 72754 34761 509605 
290520 84898 490520 66379 67683 
161051 174790 361051 177922 125186 
314403 64805 514403 56886 49503 
219346 419346 132189 114872 114247 
88192 190605 205909 288192 227102 
161354 119905 172417 361354 184970 
364957 15812 18315 35959 564957 
370720 17792 17203 570720 23565 
64249 264249 222930 244448 204124 
321962 70180 47403 521962 38493 
121083 218012 148431 321083 191391 
232177 125313 102647 432177 107686 
94902 185593 238089 294902 186514 
275025 101142 53286 475025 95522 
157314 357314 120854 164849 199669 
60180 229503 216858 260180 233279 
158505 358505 166344 107143 209503 
73000 231436 209324 273000 213240 
305188 62332 62477 505188 64815 
288824 58004 78436 85912 488824 
181109 169152 119349 149281 381109 
65659 265659 219519 230037 219126 
186655 386655 151760 108010 166920 
146166 172339 194205 346166 141124 
395566 3503 595566 2403 2962 
45344 238183 245344 234926 236203 
283257 71513 103633 483257 58340 
199013 139811 128278 133885 399013 
179948 179154 154835 379948 106115 
65088 265088 213306 219993 236525 
151662 351662 167357 133466 195853 
367660 20739 22504 567660 21437 
169666 369666 170358 140595 149715 
225894 425894 102961 94193 151058 
99533 229919 193153 299533 177862 
388493 8320 588493 7794 6900 
238968 438968 130683 73800 117581 
387817 587817 13018 4068 7280 
336039 54013 30305 536039 43604 
