1000000 5 0.3 10000
199505 105249 499505 95673 100068 
135866 146186 435866 136433 145649 
153690 453690 139343 130739 122538 
42709 212225 159813 242544 342709 
261016 50618 63083 64267 561016 
143520 182487 164104 443520 66369 
339593 6434 8196 639593 6184 
347639 1251 1891 647639 1580 
257617 62710 58182 557617 63874 
316074 616074 19416 26215 22221 
9805 212874 251844 309805 215672 
43993 343993 243889 218980 149145 
107714 181185 146719 156668 407714 
319844 619844 19662 15510 25140 
177004 162093 477004 50626 133273 
218619 78508 101266 82988 518619 
157547 107742 457547 108484 168680 
162949 462949 95275 131662 147165 
237825 537825 81661 71467 71222 
210371 107354 71972 99932 510371 
347071 1905 1951 647071 2002 
188118 488118 79247 133824 110693 
216280 516280 104651 82318 80471 
3316 233585 197024 262759 303316 
190962 161418 74031 82627 490962 
174005 128747 101913 121330 474005 
159780 459780 85797 169290 125353 
346144 1496 3332 646144 2884 
206176 50662 506176 143831 93155 
194489 87078 494489 121744 102200 
275714 575714 37341 53350 57881 
259742 46090 57208 559742 77218 
226490 526490 81234 83917 81869 
47744 207378 347744 188267 208867 
186634 71608 77506 177618 486634 
116002 125940 117450 416002 224606 
160838 135110 159717 83497 460838 
218382 518382 84838 86300 92098 
252577 552577 62788 63513 68545 
230248 530248 72153 72715 94636 
155519 455519 96108 163065 129789 
60349 194215 181917 360349 203170 
132612 172479 432612 140019 122278 
343064 6417 643064 3993 3462 
109707 164438 123440 409707 192708 
234276 534276 71132 58592 101724 
131479 190941 431479 105810 140291 
305802 605802 26899 39238 22259 
318135 18968 618135 21373 23389 
283800 32241 583800 49899 50260 
242046 64433 542046 96262 55213 
114037 184006 414037 138737 149183 
169941 109926 128441 121751 469941 
333375 15906 633375 9155 8189 
86299 386299 168660 183648 175094 
20267 225728 320267 217448 216290 
124111 148411 138876 424111 164491 
304212 604212 38042 27453 26081 
62941 189689 180990 203439 362941 
69378 181277 369378 188283 191684 
345531 3452 3301 2185 645531 
120487 153479 181436 124111 420487 
34602 334602 204003 234032 192761 
220230 56155 520230 96822 106563 
217235 85612 124823 517235 55095 
310893 33096 610893 23227 21891 
44629 191423 344629 206312 213007 
279736 40996 579736 58534 40998 
265370 58180 26777 565370 84303 
80525 380525 184152 215856 138942 
54211 354211 185213 205589 200776 
256000 60287 556000 54842 72871 
212120 57728 512120 74651 143381 
95538 395538 181839 169376 157709 
304603 604603 28059 41664 21071 
305082 33225 605082 30537 26074 
40928 169145 212749 340928 236250 
184061 484061 90350 117966 123562 
251837 64476 60937 551837 70913 
10211 214224 218999 246355 310211 
302366 602366 27045 26240 41983 
59457 184020 166045 359457 231021 
51758 193862 186253 216369 351758 
149464 449464 129963 139287 131822 
81475 152226 381475 189027 195797 
224313 45440 92084 113850 524313 
100514 209778 95571 400514 193623 
347076 647076 1774 2194 1880 
239570 42634 101024 77202 539570 
97506 145866 141126 397506 217996 
296308 41044 27554 596308 38786 
334296 634296 15117 6149 10142 
142470 144340 123439 147281 442470 
145616 141287 135602 445616 131879 
302113 602113 22406 30909 42459 
262881 51060 60063 63115 562881 
292902 44265 33021 36910 592902 
326113 13938 17883 15953 626113 
36315 247437 204862 336315 175071 
105608 405608 154749 193657 140378 
192917 492917 91763 110767 111636 
71615 209254 145066 202450 371615 
210378 510378 124189 41953 113102 
28285 192808 232686 217936 328285 
212734 512734 121399 78956 74177 
301451 21605 36953 601451 38540 
1809 301809 227770 217651 250961 
112448 412448 194574 194316 86214 
302074 602074 37274 26596 31982 
76549 204102 159618 376549 183182 
346206 3329 1589 646206 2670 
215388 515388 117650 83554 68020 
182377 118892 130056 86298 482377 
180374 90373 480374 141560 107319 
27381 255069 181633 208536 327381 
253450 553450 66006 72137 54957 
153801 453801 169084 142806 80508 
131892 122506 111598 431892 202112 
227281 97628 527281 53391 94419 
166641 466641 143662 137823 85233 
31062 240158 233223 331062 164495 
267445 58830 68580 37700 567445 
67505 208245 190434 367505 166311 
299651 30456 25167 45075 599651 
59301 174564 241510 165324 359301 
127214 128654 126451 190467 427214 
64076 178122 159163 364076 234563 
338573 638573 4613 8028 10213 
186852 100135 89078 486852 137083 
15235 315235 227259 217220 225051 
301512 27756 37385 31835 601512 
145602 445602 121561 132252 154983 
195901 122398 83358 102442 495901 
196920 159607 98428 48125 496920 
72414 179869 372414 216042 159261 
331907 13360 11410 631907 11416 
58487 184664 358487 245663 152699 
313364 21036 28649 613364 23587 
327172 627172 16111 17972 11573 
114862 414862 112165 173984 184127 
75515 182384 205210 375515 161376 
23579 186474 323579 257393 208975 
285351 41221 49327 585351 38750 
127609 116063 427609 163478 165241 
52628 214138 193114 352628 187492 
335341 7581 12728 9009 635341 
223979 79407 523979 100164 72471 
334765 11498 11407 7565 634765 
280163 580163 47449 45718 46507 
51868 222367 351868 153799 220098 
216397 516397 84236 77952 105018 
12799 240096 228894 312799 205412 
64900 221347 199595 364900 149258 
332648 10006 13553 11145 632648 
168739 155585 468739 104195 102742 
286368 57509 42676 27079 586368 
225054 525054 75853 107606 66433 
299847 20374 25624 599847 54308 
15239 315239 173841 248584 247097 
78582 171378 184606 186852 378582 
163646 73698 129703 463646 169307 
195016 111802 86852 111314 495016 
21770 223832 196649 235979 321770 
79459 379459 142974 192518 205590 
201853 124075 103828 501853 68391 
175440 475440 150588 103256 95276 
6255 226953 306255 227036 233501 
333029 14386 13035 633029 6521 
221289 84907 521289 79600 92915 
116094 416094 164770 152107 150935 
173235 102233 473235 106461 144836 
137904 86715 122750 214727 437904 
318022 618022 21652 25680 16624 
92627 190992 155152 392627 168602 
301218 47630 601218 28235 21699 
155401 147404 455401 183184 58610 
338260 638260 6404 7418 9658 
94147 394147 171546 159239 180921 
320678 14694 27421 620678 16529 
181504 481504 147859 47008 142125 
346670 3063 2177 646670 1420 
190731 490731 94303 88520 135715 
262457 59918 562457 76583 38585 
180975 126771 89413 480975 121866 
206567 506567 97411 57047 132408 
166869 79047 466869 155748 131467 
35025 200473 201285 228192 335025 
25756 325756 251457 208572 188459 
165898 161287 100373 465898 106544 
349646 307 155 649646 246 
304986 22948 604986 41172 25908 
239328 64457 75172 539328 81715 
96947 135343 396947 213034 157729 
65796 234449 150981 365796 182978 
154830 454830 108594 161090 120656 
173325 140762 141782 70806 473325 
299364 599364 38157 24655 38460 
173065 103361 142160 473065 108349 
86152 196293 213781 117622 386152 
178866 123824 478866 124547 93897 
296612 33866 596612 32121 40789 
334301 8315 634301 9707 13376 
16010 218861 316010 240749 208370 
330451 11874 630451 15182 12042 
180100 100599 117591 480100 121610 
29108 211033 229157 201594 329108 
638 300638 232098 238044 228582 
43514 213392 343514 191893 207687 
103594 403594 163352 157403 172057 
111290 411290 159302 204037 114081 
311900 31326 20617 611900 24257 
125426 425426 146945 155213 146990 
274312 36649 40060 574312 74667 
277833 75903 20434 47997 577833 
246886 546886 76370 38601 91257 
2381 231727 223582 302381 239929 
141638 441638 129965 136059 150700 
99085 170246 154414 399085 177170 
145684 128190 445684 111000 169442 
292844 36496 592844 39292 38524 
169856 115802 469856 134905 109581 
349733 172 649733 261 101 
272086 572086 73788 36934 45106 
270621 40984 570621 43028 74746 
320676 19377 21132 620676 18139 
160142 460142 88505 137981 153230 
197527 99597 104342 101007 497527 
193551 493551 145940 97079 69879 
173396 83505 123921 473396 145782 
288629 66242 34355 22145 588629 
123945 423945 80055 195986 176069 
195648 79470 139439 89795 495648 
63048 212823 363048 166755 194326 
220868 520868 57623 78745 121896 
347303 1586 2104 1704 647303 
4237 230004 235901 304237 225621 
21956 219533 282764 321956 153791 
31324 200138 226022 331324 211192 
3987 224779 278153 189094 303987 
151979 102789 197276 95977 451979 
53502 353502 228107 164612 200277 
262934 35519 74533 562934 64080 
316487 27970 17653 21403 616487 
106778 185142 130073 171229 406778 
345692 645692 2983 2475 3158 
349632 180 309 247 649632 
93457 121682 393457 190340 201064 
14340 213457 314340 245461 212402 
161955 106601 135175 461955 134314 
140721 144457 127513 146588 440721 
36387 201917 208799 216510 336387 
337697 637697 8688 6687 9231 
124616 239632 122499 424616 88637 
305513 605513 26929 24946 37099 
133616 186825 433616 75514 170429 
38968 338968 208235 229473 184356 
271395 38683 71425 47102 571395 
88849 193960 185289 388849 143053 
137496 133288 437496 157341 134379 
263587 71131 563587 62170 39525 
41901 229525 341901 162396 224277 
265516 61282 565516 51465 56221 
345819 2185 3098 3079 645819 
201411 98640 501411 94393 104145 
8986 196002 230634 255392 308986 
234717 95141 52452 82973 534717 
72106 199625 187864 372106 168299 
31863 331863 195071 224310 216893 
66488 162622 191752 366488 212650 
335994 4998 635994 10099 12915 
146898 446898 162440 103975 139789 
28267 328267 180038 256932 206496 
267755 63239 77770 23481 567755 
41759 341759 232865 206195 177422 
186285 94294 97172 486285 135964 
194901 494901 90631 97700 121867 
3025 250741 205141 303025 238068 
210483 510483 99989 80806 98239 
287965 34232 47684 42154 587965 
131264 431264 120503 158612 158357 
208585 113212 109606 60012 508585 
337506 9264 637506 7918 7806 
160114 166062 81547 460114 132163 
149977 133977 449977 136943 129126 
325762 625762 19498 16005 12973 
37307 202320 225828 337307 197238 
329312 13115 629312 14568 13693 
100157 132982 400157 174832 191872 
235672 100971 535672 66542 61143 
84477 169343 133742 384477 227961 
57667 357667 201814 173865 208987 
205933 104888 505933 90887 92359 
60071 360071 196414 187962 195482 
115405 415405 162321 154010 152859 
198479 83007 498479 78880 141155 
135758 105998 435758 160662 161824 
176294 96954 121652 476294 128806 
161442 143349 70508 461442 163259 
25817 235248 325817 212238 200880 
178437 134382 125871 478437 82873 
50588 350588 206117 147654 245053 
296028 46465 9467 52012 596028 
201508 68810 501508 118377 109797 
316779 27203 22428 16811 616779 
52129 352129 197420 212138 186184 
305209 30144 32448 26990 605209 
327966 14578 14740 14750 627966 
29839 329839 264534 182171 193617 
261206 561206 49578 47339 80671 
120250 167713 142235 149552 420250 
282734 34349 64029 582734 36154 
202441 85934 86950 502441 122234 
246441 546441 89272 62027 55819 
130847 145814 137672 430847 154820 
10130 208871 220196 250673 310130 
93736 208541 141519 393736 162468 
343036 3934 643036 6575 3419 
296597 44291 596597 24724 37791 
289272 48837 30393 589272 42226 
223004 110459 523004 72006 71527 
53249 198755 188398 206349 353249 
130378 196881 430378 115301 127062 
71929 207483 371929 192195 156464 
112871 177851 412871 125235 171172 
116458 117253 226211 123620 416458 
126968 159606 122068 426968 164390 
45377 228762 181923 345377 198561 
49420 213410 136691 349420 251059 
171261 471261 77750 133487 146241 
215696 89811 95579 83218 515696 
235192 56072 101967 535192 71577 
258937 61633 69949 50544 558937 
223519 523519 110693 49709 92560 
257490 57687 79353 47980 557490 
44523 344523 173371 246314 191269 
53274 210984 214944 353274 167524 
113070 174449 413070 173901 125510 
91769 169961 166334 391769 180167 
36766 227151 205176 336766 194141 
245696 79977 57261 545696 71370 
315217 18210 30115 615217 21241 
279066 579066 43252 42618 55998 
52363 170495 238535 186244 352363 
14627 244775 314627 226690 199281 
165512 166568 82772 119636 465512 
251572 551572 39219 93363 64274 
98793 194912 146388 161114 398793 
328407 15179 628407 13925 14082 
176366 75621 176086 476366 95561 
158960 105938 118147 458960 157995 
180586 480586 126860 112171 99797 
311539 32234 24079 20609 611539 
346982 1466 646982 2456 2114 
334311 9155 9830 12393 634311 
245366 545366 61295 61776 86197 
183165 106066 483165 112909 114695 
268633 61881 44542 56311 568633 
279586 50146 45838 579586 44844 
279357 47999 46343 46944 579357 
326545 16961 16870 13079 626545 
38204 221286 338204 186335 215971 
262985 75722 562985 56130 42178 
196192 496192 94221 81385 132010 
239477 31216 96910 92920 539477 
228826 93153 97619 528826 51576 
24028 233047 211837 324028 207060 
131778 431778 155932 199044 81468 
30916 227074 188954 222140 330916 
174776 88422 474776 128796 133230 
126942 113213 197066 135837 426942 
297218 44036 597218 19752 41776 
158637 150913 118753 113060 458637 
99314 399314 123897 202119 175356 
304890 35832 32634 604890 21754 
189410 87269 102339 489410 131572 
192374 492374 149317 85201 80734 
175733 475733 124360 78051 146123 
97911 152718 169378 182082 397911 
122714 422714 183047 137163 134362 
292720 28173 49283 37104 592720 
222735 80907 41199 132424 522735 
114159 201721 104730 414159 165231 
28091 181764 197588 328091 264466 
299514 30406 37002 33564 599514 
277925 577925 34755 84740 24655 
288498 588498 32922 27318 62764 
165462 134113 141367 465462 93596 
171220 113245 140091 471220 104224 
155764 95961 153073 139438 455764 
62847 362847 203648 163213 207445 
143314 443314 134744 90858 187770 
137419 172799 145675 106688 437419 
306491 29198 28616 29204 606491 
186845 132471 95521 486845 98318 
13409 313409 236872 245405 190905 
289573 46967 36100 589573 37787 
68811 141175 213295 368811 207908 
104215 209907 404215 96893 184770 
172416 95823 157741 101604 472416 
34595 234467 175965 220378 334595 
239239 539239 73078 81399 67045 
135765 213865 435765 95202 119403 
263891 60231 88362 563891 23625 
298189 40089 598189 33388 30145 
292947 46271 38255 592947 29580 
260605 560605 59674 49530 69586 
112258 218259 155441 412258 101784 
331361 631361 12998 9129 15151 
186102 147165 57357 123274 486102 
73239 199132 158340 196050 373239 
278777 41532 578777 38317 62597 
344225 2163 3557 644225 5830 
142022 82231 442022 158735 174990 
328889 17797 9060 15365 628889 
133416 433416 187151 157402 88615 
179986 479986 101930 87788 150310 
9380 224201 309380 229300 227739 
299108 599108 48835 29547 23402 
249159 78666 67840 55176 549159 
11495 197422 311495 209058 270530 
288498 45588 36150 41266 588498 
13640 223461 237081 313640 212178 
17108 236150 317108 229916 199718 
209305 509305 84820 94585 101985 
202214 57699 125783 502214 112090 
24501 221889 324501 223674 205435 
60269 184736 210847 183879 360269 
102517 123934 402517 127531 243501 
76971 376971 189042 160012 197004 
94152 167021 142689 394152 201986 
211121 81109 124852 511121 71797 
239198 61529 539198 83824 76251 
210629 92631 97693 510629 88418 
172413 142418 472413 125022 87734 
313009 24160 24388 25434 613009 
106218 162200 164687 406218 160677 
345257 3887 2998 2601 645257 
90526 208636 160054 390526 150258 
47413 347413 161771 225483 217920 
225515 77279 95235 525515 76456 
69376 175629 151793 369376 233826 
97912 187650 397912 158849 157677 
57044 194905 208524 357044 182483 
146684 137087 76548 446684 192997 
348934 582 818 732 648934 
106088 406088 203405 143031 141388 
109984 109655 166216 409984 204161 
61064 361064 198705 153661 225506 
87001 156860 387001 188331 180807 
198227 39229 148679 115638 498227 
185451 485451 148629 88509 91960 
296219 596219 33103 41140 33319 
33116 233293 195884 204591 333116 
216712 516712 87053 87933 91590 
205320 89993 505320 78898 120469 
30016 195808 330016 232267 211893 
255708 47820 555708 71669 69095 
218546 84064 84010 94834 518546 
194463 494463 43146 128740 139188 
49806 207962 349806 197741 194685 
64454 364454 203014 197655 170423 
342099 642099 3061 5936 6805 
123998 423998 188127 176364 87513 
312597 15690 24717 612597 34399 
23647 219107 323647 235413 198186 
36990 235916 336990 179772 210332 
138960 438960 96550 139494 186036 
278535 37146 56323 49461 578535 
75088 188351 203642 375088 157831 
279499 579499 39284 54336 47382 
85430 206476 139333 183331 385430 
163684 119945 463684 162411 90276 
50745 192361 197202 208947 350745 
146364 129379 155075 122818 446364 
311630 611630 29013 25869 21858 
191115 64930 130646 491115 122194 
216365 516365 91021 94036 82213 
213152 87296 513152 86845 99555 
176067 113816 476067 110697 123353 
39806 226856 339806 179526 214006 
157564 93757 173594 457564 117521 
7910 307910 233303 255387 195490 
262011 62175 66019 47784 562011 
30767 193239 174133 271094 330767 
349226 649226 544 507 497 
39525 339525 212076 273018 135856 
192201 81858 135344 98396 492201 
315828 23106 615828 21555 23683 
304595 39255 30730 20825 604595 
85238 216801 385238 167480 145243 
56637 356637 194713 252336 139677 
248370 548370 61899 46545 94816 
46042 346042 188226 192852 226838 
11967 251519 196591 227956 311967 
187931 118989 107388 487931 97761 
176243 104280 116959 126275 476243 
212975 115804 512975 70013 88233 
153631 142161 154739 453631 95838 
156315 140043 456315 164597 82730 
7765 242064 210224 307765 232182 
148650 448650 113159 111249 178292 
325714 13078 625714 16765 18729 
222864 89615 522864 94617 70040 
62662 362662 193296 194070 187310 
289809 589809 43342 37100 39940 
86006 207429 200017 120542 386006 
70289 177353 214050 370289 168019 
218692 89590 87381 518692 85645 
128613 121868 428613 146135 174771 
46182 346182 217700 218665 171271 
43869 343869 226038 195042 191182 
146827 144333 135306 446827 126707 
135633 435633 159731 129351 139652 
35263 218065 215182 335263 196227 
23712 323712 187517 210728 254331 
320522 16572 24685 620522 17699 
143754 147914 182105 82473 443754 
197862 78698 136997 497862 88581 
311907 27934 30850 17402 611907 
68372 227802 368372 159839 175615 
263635 29014 72448 563635 71268 
8729 231399 227912 308729 223231 
249938 78477 73291 549938 48356 
141591 155757 129577 131484 441591 
230396 54512 530396 79233 105463 
334376 634376 8807 13518 8923 
128316 121532 134352 428316 187484 
286034 20109 586034 60590 47233 
57830 357830 184009 227564 172767 
128028 152809 155010 136125 428028 
238773 90289 51861 80304 538773 
88361 229767 133081 388361 160430 
209132 86015 509132 113960 81761 
46310 206697 216735 346310 183948 
292338 41719 31514 592338 42091 
152824 452824 160938 105700 127714 
164819 150246 132441 87675 464819 
178591 75658 478591 122910 144250 
126934 173616 144621 127895 426934 
301048 601048 26953 44271 26680 
177904 85122 114882 477904 144188 
64710 364710 210017 196743 163820 
314085 26356 25889 614085 19585 
120090 420090 156500 140719 162601 
15781 224108 315781 225632 218698 
139899 103501 111682 439899 205019 
175754 475754 166848 115010 66634 
228620 57791 528620 71477 113492 
60965 198616 188574 190880 360965 
233876 533876 81238 75728 75282 
133453 141780 168386 433453 122928 
296403 36371 33341 37482 596403 
100709 179051 196192 123339 400709 
82387 212534 382387 146142 176550 
299929 47935 38926 599929 13281 
348449 1165 648449 753 1184 
253977 36609 96571 58866 553977 
326475 626475 16105 15573 15372 
5780 231981 224206 232253 305780 
211400 511400 88249 102255 86696 
109436 409436 119683 189189 172256 
330513 11097 11898 630513 15979 
122844 172741 116244 422844 165327 
155484 93671 455484 117265 178096 
803 300803 204523 259873 233998 
80670 153946 205609 380670 179105 
169833 80451 153191 469833 126692 
46588 185270 346588 190748 230806 
64634 187529 364634 173558 209645 
172606 156546 127448 70794 472606 
160595 105615 460595 132283 140912 
34853 230221 334853 215807 184266 
249340 44675 549340 81205 75440 
345901 3786 2687 645901 1725 
175045 475045 96824 103197 149889 
51283 174471 351283 237471 185492 
83454 175072 383454 178570 179450 
50605 209924 350605 172248 216618 
317110 15549 26041 24190 617110 
127738 99141 427738 163421 181962 
42716 181100 342716 175372 258096 
260919 560919 42621 47050 88491 
267112 84804 38546 42426 567112 
154948 167087 454948 142848 80169 
131678 237965 89014 431678 109665 
150063 219173 450063 78409 102292 
304531 22335 26792 604531 41811 
312394 612394 22885 27355 24972 
338505 8342 8453 638505 6195 
175565 84809 144168 119893 475565 
26670 238823 326670 229322 178515 
39040 225332 202979 339040 193609 
21461 188739 321461 226964 241375 
292568 35991 44871 34002 592568 
13758 208769 243823 219892 313758 
159392 122316 459392 158110 100790 
344580 4167 3666 3007 644580 
310411 19587 610411 37986 21605 
131966 75162 431966 216187 144719 
90638 142185 213984 390638 162555 
346183 2261 2408 646183 2965 
254867 68281 61050 554867 60935 
179219 107334 479219 93569 140659 
206601 78946 506601 110941 96911 
113739 413739 170418 188903 113201 
111225 155994 135576 185980 411225 
99588 129385 399588 178834 192605 
218928 85690 74397 102057 518928 
159824 115377 153623 111352 459824 
115769 176792 145008 415769 146662 
131532 152092 93899 190945 431532 
278540 38052 578540 52670 52198 
271764 62658 40686 53128 571764 
215729 128311 63506 515729 76725 
178085 478085 79293 157723 106814 
10107 199700 243447 236639 310107 
85736 385736 145462 189554 193512 
345932 3009 2401 645932 2726 
96739 158614 396739 130330 217578 
263780 563780 44872 47500 80068 
234420 54969 86427 89764 534420 
329307 18628 11940 10818 629307 
39038 248748 194667 178509 339038 
90072 175420 165711 390072 178725 
34745 224483 186586 219441 334745 
130972 95533 430972 191057 151466 
156215 119024 115390 153156 456215 
205046 48905 88081 505046 152922 
315443 23319 29084 16711 615443 
301257 601257 37594 29572 30320 
155156 455156 113086 183135 93467 
254663 69958 554663 50622 70094 
190052 490052 132185 51521 136190 
321734 14046 17090 25396 621734 
6651 268087 306651 239298 179313 
82207 200640 153417 382207 181529 
134078 140282 169572 121990 434078 
42945 201143 342945 205463 207504 
57978 207615 357978 191666 184763 
136690 108354 190429 436690 127837 
240431 76176 66835 76127 540431 
194620 103315 494620 74932 132513 
196177 142586 99595 65465 496177 
289228 29270 40990 589228 51284 
335310 12186 7151 635310 10043 
128874 93687 164463 184102 428874 
247719 95040 547719 43469 66053 
10915 310915 250719 196019 231432 
343714 4405 643714 3500 4667 
196678 96378 134295 75971 496678 
181174 85300 144708 481174 107644 
185145 147738 485145 63873 118099 
164882 125648 106917 464882 137671 
43878 195433 226826 343878 189985 
182131 81992 122099 482131 131647 
134269 96858 149781 184823 434269 
252785 52111 88001 54318 552785 
322711 17056 22145 15377 622711 
170217 176836 77905 104825 470217 
319029 619029 14575 23022 24345 
155180 455180 88882 104609 196149 
33159 333159 236352 200619 196711 
292123 44653 33077 38024 592123 
242256 542256 64050 75307 76131 
74532 374532 179927 138546 232463 
312060 34751 17890 23239 612060 
234259 95441 534259 62338 73703 
20854 195345 320854 263805 199142 
223421 523421 47326 113280 92552 
216761 76211 130196 516761 60071 
167019 138663 123073 104226 467019 
195211 495211 122343 86646 100589 
240918 91368 56949 69847 540918 
335447 9243 10416 635447 9447 
185923 485923 104893 114628 108633 
16227 228553 221373 316227 217620 
315054 28843 23021 18028 615054 
52195 352195 188041 190253 217316 
128513 126201 428513 89507 227266 
310731 610731 20802 30433 27303 
16671 230983 238289 197386 316671 
267512 52939 55815 567512 56222 
12908 228889 312908 238183 207112 
205807 68052 148342 71992 505807 
31945 164045 256039 216026 331945 
62834 362834 202980 195180 176172 
16526 229455 234267 203226 316526 
177774 114474 135024 94954 477774 
47866 180203 225717 347866 198348 
82219 158370 215492 161700 382219 
336397 636397 7275 10921 9010 
252419 34772 97780 62610 552419 
120886 420886 133612 136063 188553 
273711 573711 32360 45016 75202 
258484 68235 37314 558484 77483 
131312 431312 163900 124140 149336 
136904 436904 110353 217428 98411 
215197 72361 515197 95937 101308 
336340 11933 7915 636340 7472 
32028 187416 252646 195882 332028 
107643 407643 192074 138868 153772 
136031 152539 436031 182952 92447 
184135 92303 484135 132206 107221 
123834 118328 164329 169675 423834 
309927 609927 18199 27498 34449 
181154 481154 150794 104515 82383 
72508 171094 211664 172226 372508 
138946 107797 438946 178020 136291 
94453 156163 200391 154540 394453 
312119 21044 30452 612119 24266 
128363 121424 187387 428363 134463 
242353 542353 85351 59403 70540 
219306 85713 100401 75274 519306 
247074 67707 68382 547074 69763 
206776 123067 506776 76086 87295 
104243 404243 200741 161577 129196 
143907 196578 443907 104356 111252 
100310 182004 151815 165561 400310 
85529 136675 211829 180438 385529 
329188 629188 13970 20237 7417 
156264 118959 66502 456264 202011 
212425 66695 512425 94639 113816 
140370 440370 146984 102320 169956 
332528 12997 10879 632528 11068 
319776 619776 18679 24561 17208 
27535 226489 224771 327535 193670 
43826 195860 201054 343826 215434 
153596 453596 141535 115904 135369 
68576 227927 223649 111272 368576 
254118 68958 554118 58872 63934 
54704 354704 211503 150211 228878 
53311 172679 353311 163897 256802 
12948 226313 219030 312948 228761 
58070 358070 206790 231759 145311 
189894 133541 489894 116817 69854 
270618 44887 59129 570618 54748 
38674 216276 338674 206759 199617 
83697 383697 146758 161719 224129 
16564 316564 223713 223534 219625 
315302 19105 19920 615302 30371 
122601 172818 195005 422601 86975 
280283 55165 580283 43550 40719 
324751 624751 14700 14975 20823 
119283 419283 149713 143638 168083 
90124 209154 176323 390124 134275 
31560 214155 331560 196754 225971 
6910 306910 243922 219313 222945 
220177 94890 93700 71056 520177 
177018 124928 142095 78941 477018 
65371 365371 223498 186016 159744 
186912 110339 108632 107205 486912 
212255 512255 105066 66125 104299 
171108 137335 88283 471108 132166 
82666 382666 210256 173374 151038 
317392 617392 23140 21026 21050 
140941 440941 211402 91854 114862 
198028 498028 139663 77841 86440 
346108 2242 2859 646108 2683 
204206 504206 93796 77820 119972 
310260 610260 15884 35169 28427 
55098 169191 184546 236067 355098 
327273 15315 19890 627273 10249 
231000 86078 531000 119979 31943 
219442 101316 67233 519442 92567 
265608 75714 565608 62869 30201 
40801 185109 221333 340801 211956 
335886 635886 7197 10435 10596 
230878 34235 79903 530878 124106 
204114 504114 122646 90402 78724 
119435 149816 183511 127803 419435 
96101 396101 203276 168909 135613 
324967 19416 624967 14026 16624 
203068 83947 122213 503068 87704 
32875 332875 212090 247544 174616 
3848 228032 303848 260547 203725 
144722 444722 81696 135332 193528 
68798 131053 368798 223217 208134 
159967 129863 459967 102859 147344 
11512 224405 206517 246054 311512 
157747 457747 83560 136534 164412 
289729 30029 53375 37138 589729 
66616 366616 197601 169398 199769 
1822 209217 252658 234481 301822 
122753 149226 422753 156659 148609 
340081 6292 640081 6359 7187 
64119 192226 216278 364119 163258 
195874 104507 495874 136922 66823 
309027 34182 30698 17066 609027 
75310 252060 130868 375310 166452 
298364 36468 28047 38757 598364 
198753 84514 138623 498753 79357 
206421 97971 506421 108019 81168 
73432 166251 373432 174197 212688 
311687 45720 13413 611687 17493 
207452 96216 123976 507452 64904 
168065 128740 86276 148854 468065 
162718 162682 53708 158174 462718 
247871 98819 547871 44528 60911 
29748 329748 213369 205034 222101 
154925 116643 178177 454925 95330 
157223 457223 100987 177498 107069 
28691 243262 328691 197593 201763 
32120 215542 332120 227971 192247 
26307 191642 326307 247627 208117 
10682 215700 310682 253024 209912 
262834 56357 562834 68771 49204 
126755 130365 206914 426755 109211 
114691 414691 142169 193780 134669 
195916 85957 122875 495916 99336 
59396 241878 359396 165340 173990 
267650 46153 56215 567650 62332 
159148 211531 459148 59662 110511 
234683 95210 64561 70863 534683 
294525 594525 29166 38343 43441 
133254 165856 144735 122901 433254 
26690 219837 326690 231431 195352 
65689 225976 365689 144062 198584 
205972 92297 125547 70212 505972 
63211 363211 190461 195544 187573 
1045 253473 301045 194391 250046 
228769 109557 60725 528769 72180 
183838 82322 100680 483838 149322 
344800 2663 644800 4437 3300 
242654 63232 542654 88760 62700 
97332 179901 171321 397332 154114 
252365 78344 552365 52349 64577 
203791 503791 106511 78440 107467 
235723 63592 535723 78721 86241 
84600 144519 229470 156811 384600 
128539 147304 135415 428539 160203 
318890 618890 7193 27653 27374 
230596 95735 91765 530596 51308 
74995 144536 374995 196376 209098 
67437 202052 367437 159471 203603 
226306 116856 526306 61065 69467 
238899 52247 88560 81395 538899 
184541 135077 484541 122357 73484 
204480 75955 122645 92440 504480 
67527 170246 164082 367527 230618 
310166 610166 29438 22830 27400 
265360 48741 565360 52327 68212 
299789 35810 28291 36321 599789 
312172 21032 27312 612172 27312 
95405 157551 144627 395405 207012 
279013 579013 42344 52157 47473 
85867 385867 206343 145618 176305 
149447 89395 165620 146091 449447 
69165 227010 203105 369165 131555 
313309 29423 26247 613309 17712 
170996 470996 79912 135879 142217 
84200 194204 164761 384200 172635 
89227 187511 191959 389227 142076 
45746 200341 181504 226663 345746 
212798 112900 100699 512798 60805 
284297 584297 52339 40354 38713 
326165 15584 17283 14803 626165 
67690 181257 138633 367690 244730 
279797 46315 51126 579797 42965 
209309 95999 509309 69309 116074 
98355 398355 149982 180416 172892 
104824 404824 116080 152293 221979 
189354 76977 489354 147624 96691 
211742 107342 69783 99391 511742 
96324 145672 192058 396324 169622 
67943 160401 367943 226230 177483 
22138 322138 213880 258794 183050 
150604 450604 143472 97573 157747 
155608 201482 86920 455608 100382 
2630 220738 230132 243870 302630 
279637 31417 80566 579637 28743 
241080 63198 71058 83584 541080 
130704 135100 139031 430704 164461 
342828 3436 5596 5312 642828 
240804 116808 540804 52700 48884 
75846 148658 225139 375846 174511 
