1000000 5 0.1 10000
326585 82197 93041 71592 426585 
267494 193952 367494 77159 93901 
299736 122192 125359 399736 52977 
204555 304555 136972 183515 170403 
325318 425318 111722 71281 66361 
210187 119473 162632 310187 197521 
429755 14416 11896 14178 529755 
402812 502812 29165 26000 39211 
320645 97738 420645 63803 97169 
291446 141371 108411 391446 67326 
356423 60916 456423 58006 68232 
290487 104480 106002 108544 390487 
185078 163312 209931 156601 285078 
237880 129686 178330 337880 116224 
199425 165210 175200 299425 160740 
439038 6714 8013 539038 7197 
311792 411792 142094 75315 59007 
262721 113426 362721 164894 96238 
403941 28028 503941 27354 36736 
322190 86092 78315 422190 91213 
324924 424924 73033 66888 110231 
417965 26725 517965 12043 25302 
132981 209578 217868 206592 232981 
132239 211712 232239 211930 211880 
296694 118231 123082 396694 65299 
267270 367270 135022 97994 132444 
394774 13878 494774 52955 43619 
282046 142482 144726 48700 382046 
445467 3631 1757 545467 3678 
444888 544888 4489 3093 2642 
176097 169552 191792 186462 276097 
244866 130838 344866 145160 134270 
173654 170624 273654 180825 201243 
157229 185305 195281 257229 204956 
425736 525736 10674 20473 17381 
443994 3174 5748 3090 543994 
120412 219749 220412 219745 219682 
392800 43139 492800 36438 34823 
143115 243115 199991 213690 200089 
344480 86606 444480 69121 55313 
223493 157555 323493 164790 130669 
432621 13047 13566 8145 532621 
280513 89690 100079 380513 149205 
193747 293747 180990 159710 171806 
327326 113987 71743 427326 59618 
417018 31620 22658 517018 11686 
352898 452898 41307 61989 90908 
243957 135961 153218 343957 122907 
278379 378379 105578 102930 134734 
341661 57380 441661 58744 100554 
419073 20133 519073 24280 17441 
444140 4652 3247 544140 3821 
142490 208103 203848 203069 242490 
257842 155058 107349 121909 357842 
306843 92686 406843 78760 114868 
392901 42088 32339 39771 492901 
412439 29143 512439 20688 25291 
300837 101080 400837 93311 103935 
444613 544613 4490 3487 2797 
339649 88261 71652 439649 60789 
283658 104111 100699 383658 127874 
387378 487378 29633 52618 42993 
257895 357895 117491 112598 154121 
178890 159011 177832 278890 205377 
379673 41032 57570 479673 42052 
427807 5142 18427 20817 527807 
239075 164515 109075 148260 339075 
423232 523232 19621 11143 22772 
172323 199782 164539 191033 272323 
257040 357040 167860 93076 124984 
265643 87108 149576 365643 132030 
260963 128491 126636 360963 122947 
445913 2284 3175 545913 2715 
329673 90401 75073 429673 75180 
445610 3421 545610 2759 2600 
188389 145452 154047 223723 288389 
123928 217217 223928 217894 217033 
408759 30670 19211 508759 32601 
179365 279365 193475 179830 167965 
282318 80278 119881 135205 382318 
274227 98190 374227 91522 161834 
319557 87429 79900 419557 93557 
278850 157549 102002 378850 82749 
306058 84665 96621 106598 406058 
406481 39582 32644 14812 506481 
435203 12256 535203 9837 7501 
128974 212739 215745 228974 213568 
440805 8129 540805 6528 3733 
261396 120997 361396 125871 130340 
392340 36226 492340 29478 49616 
413380 513380 34081 20355 18804 
252186 113761 164619 352186 117248 
129968 213986 211940 229968 214138 
241066 137743 341066 133540 146585 
417288 11562 517288 25616 28246 
134940 234940 213550 209071 207499 
405921 33312 20458 505921 34388 
340586 60445 83291 440586 75092 
311378 411378 91996 43650 141598 
327880 77122 427880 80603 86515 
422212 17148 18964 522212 19464 
315459 115167 80436 73479 415459 
123019 218891 223019 216994 218077 
143731 243731 201998 191520 219020 
379542 479542 37066 40068 63782 
224099 122452 324099 146656 182694 
382077 44486 54128 482077 37232 
425291 14724 525291 21242 13452 
170774 270774 195533 192996 169923 
167277 151085 194252 267277 220109 
449031 549031 775 571 592 
403080 32091 24880 36869 503080 
157611 195028 214195 257611 175555 
124875 224875 216251 218924 215075 
449019 725 862 375 549019 
171023 205726 271023 201751 150477 
141416 204923 241416 192931 219314 
444148 4061 4590 544148 3053 
365264 74602 465264 46062 48808 
255835 100554 355835 143328 144448 
249575 349575 129420 112550 158880 
384108 42553 45096 484108 44135 
201791 137092 183047 301791 176279 
220052 320052 161698 160895 137303 
381973 32784 481973 44846 58424 
312742 412742 93513 130847 50156 
289709 183107 389709 67966 69509 
203322 198197 136447 158712 303322 
408056 33047 508056 11680 39161 
230633 144792 154123 139819 330633 
171556 188169 184035 184684 271556 
410145 19051 510145 25907 34752 
189622 289622 166432 189650 164674 
443148 543148 3016 6510 4178 
321691 93872 98390 421691 64356 
321424 92801 64343 100008 421424 
389379 38352 37492 45398 489379 
394535 30121 494535 38306 42503 
426100 16061 18063 13676 526100 
216215 113272 316215 185166 169132 
433374 533374 12208 8888 12156 
360755 44495 79248 460755 54747 
288493 143866 77379 388493 101769 
351002 58730 451002 72742 66524 
305092 112977 93018 83821 405092 
123841 218333 219914 223841 214071 
419150 519150 22965 22120 16615 
231320 198193 331320 134010 105157 
322742 79232 101449 73835 422742 
196053 183518 296053 175484 148892 
444594 544594 3157 4387 3268 
342978 65554 44532 103958 442978 
247367 138469 111983 347367 154814 
322494 72401 81588 101023 422494 
403357 503357 23093 43593 26600 
266394 366394 177732 82965 106515 
193820 166677 171456 293820 174227 
254079 354079 125084 127904 138854 
237119 153908 337119 124653 147201 
290063 122413 390063 115173 82288 
142542 208086 210963 195867 242542 
135630 235630 201061 219063 208616 
198700 150832 149856 298700 201912 
151575 201987 186290 208573 251575 
349391 62482 60652 78084 449391 
394264 494264 49991 42743 18738 
354475 65047 454475 42461 83542 
297415 397415 170405 78084 56681 
265659 89922 165645 365659 113115 
147905 214140 174237 215813 247905 
345231 78111 445231 50684 80743 
365056 72248 465056 55612 42028 
408551 508551 20800 37659 24439 
354083 54521 454083 73584 63729 
265399 87528 158046 123628 365399 
353316 453316 55158 51380 86830 
410914 510914 27071 34713 16388 
376962 36904 476962 65503 43669 
345599 70316 64113 74373 445599 
255566 147051 122751 355566 119066 
234048 139454 334048 148077 144373 
196106 296106 146054 162564 199170 
210479 133136 310479 202583 143323 
332068 432068 86151 76464 73249 
282481 105115 109071 382481 120852 
283180 115367 134456 383180 83817 
255870 150928 123713 113619 355870 
144857 244857 202815 218972 188499 
235386 133091 123199 172938 335386 
302565 90852 402565 133615 70403 
146915 246915 214101 208634 183435 
162797 139281 215872 219253 262797 
179403 279403 204694 159539 176961 
319773 134235 43956 419773 82263 
122474 219351 217378 222474 218323 
130943 210786 213258 230943 214070 
138144 211725 202634 238144 209353 
432814 532814 13937 11722 8713 
426792 16678 17922 11816 526792 
269616 92184 186963 369616 81621 
423129 523129 22719 18639 12384 
447898 547898 1491 1105 1608 
236537 336537 195625 120361 110940 
182798 131183 282798 170510 232711 
203953 144262 303953 201846 145986 
183745 137521 283745 203884 191105 
371947 43132 471947 67316 45658 
276263 376263 94608 133857 119009 
434655 10017 13017 534655 7656 
279197 142939 65780 132887 379197 
197202 167714 133193 204689 297202 
242784 141610 342784 115728 157094 
221600 321600 192849 146467 117484 
347124 42515 80171 447124 83066 
245273 173093 133164 345273 103197 
377036 59833 477036 35478 50617 
292914 392914 75835 122167 116170 
274126 131542 106234 113972 374126 
248734 181548 126304 348734 94680 
417324 24838 517324 22511 18003 
351393 68295 46337 451393 82582 
209187 309187 157736 153231 170659 
138599 238599 212486 194645 215671 
405360 32205 505360 29082 27993 
341119 77853 58964 441119 80945 
413131 513131 31025 16843 25870 
126525 214787 226525 215644 216519 
437988 10295 537988 6582 7147 
373187 473187 47966 53695 51965 
340616 96070 440616 65356 57342 
341770 76045 49582 90833 441770 
169707 200302 170835 189449 269707 
201749 212262 179235 105005 301749 
172384 272384 218931 178391 157910 
194618 294618 160807 201975 147982 
226470 151166 147337 326470 148557 
261493 72232 136801 361493 167981 
346604 446604 106269 45173 55350 
396148 496148 33604 44012 30088 
248215 348215 92739 184497 126334 
281267 82179 381267 119180 136107 
186270 197228 154601 286270 175631 
319088 117957 70947 72920 419088 
220176 154454 127939 177255 320176 
307088 74535 407088 90585 120704 
157285 257285 197562 214035 173833 
284866 118357 80558 384866 131353 
262308 112351 141039 121994 362308 
436632 536632 6893 5396 14447 
345886 61155 445886 93587 53486 
166467 169524 182271 266467 215271 
278718 87828 378718 117118 137618 
382424 49815 44874 40463 482424 
314405 414405 71827 72012 127351 
184287 168778 178218 284287 184430 
192738 292738 150466 183666 180392 
323017 84693 423017 92532 76741 
224694 129218 114104 207290 324694 
381872 481872 59825 43165 33266 
166293 196725 266293 167373 203316 
319678 87334 114734 58576 419678 
360484 63084 460484 58333 57615 
157590 177174 257590 191686 215960 
236265 121305 336265 140939 165226 
325501 72131 425501 115705 61162 
159668 194369 259668 175610 210685 
221502 160177 155525 321502 141294 
224688 133329 324688 159676 157619 
360539 58953 59697 460539 60272 
235830 114073 335830 201276 112991 
407874 37369 27233 19650 507874 
418641 24877 26816 518641 11025 
336048 43872 436048 99312 84720 
222622 162062 322622 163582 129112 
257171 108437 177454 357171 99767 
333932 89065 69076 433932 73995 
326403 92859 74115 80220 426403 
449009 549009 745 500 737 
326671 426671 63304 87602 95752 
201106 301106 171062 175515 151211 
159864 259864 198688 185366 196218 
321594 112483 37493 421594 106836 
204031 158046 171654 304031 162238 
258136 134079 128201 121448 358136 
419044 19986 18860 23066 519044 
200964 202207 149574 146291 300964 
200571 300571 182482 155953 160423 
131780 213019 231780 211855 211566 
448014 1219 1226 1527 548014 
288580 84812 76671 388580 161357 
299950 56474 399950 113169 130457 
136082 215103 236082 202455 210278 
190619 155925 185929 176908 290619 
353087 453087 59353 82553 51920 
370557 470557 64131 53733 41022 
329008 136082 49933 429008 55969 
444380 4638 544380 3790 2812 
318797 68792 86933 418797 106681 
354035 47360 454035 73135 71435 
237652 337652 170092 108982 145622 
222586 203957 322586 115770 135101 
305195 82086 101776 405195 105748 
185637 171763 285637 198311 158652 
305669 105569 405669 92176 90917 
363126 463126 69093 53264 51391 
321605 93013 65317 421605 98460 
328786 60727 98450 83251 428786 
297643 91954 112394 100366 397643 
311626 133646 87720 55382 411626 
340789 440789 77401 56479 84542 
361109 60604 461109 63282 53896 
228366 328366 124978 153338 164952 
160502 171757 260502 212356 194883 
170609 187778 198156 270609 172848 
377024 45755 477024 43082 57115 
257200 165941 105230 357200 114429 
270442 121626 370442 119234 118256 
162912 185833 207480 180863 262912 
401102 23210 31471 43115 501102 
255379 156188 355379 124752 108302 
268356 131339 129251 368356 102698 
365541 51235 58271 59412 465541 
402435 53054 20081 21995 502435 
401174 501174 35950 28898 32804 
248632 132478 162805 348632 107453 
318352 64607 418352 81927 116762 
307528 139130 407528 79097 66717 
241224 135810 341224 124157 157585 
254727 117998 114875 354727 157673 
368133 61245 40741 468133 61748 
172242 272242 178357 171204 205955 
421725 20709 14119 521725 21722 
188884 203091 124956 288884 194185 
189001 289001 156093 163593 202312 
231429 173577 144823 118742 331429 
302782 75906 109739 402782 108791 
317758 79515 82144 102825 417758 
267033 367033 110896 116740 138298 
162701 178584 262701 184688 211326 
262903 123143 152735 362903 98316 
166250 266250 184569 209024 173907 
437760 9063 6309 537760 9108 
330173 90426 54395 94833 430173 
140852 240852 215740 195881 206675 
203493 149715 168485 303493 174814 
351946 66453 451946 51578 78077 
275660 138837 112957 96886 375660 
260560 113777 107700 157403 360560 
280935 106187 105858 126085 380935 
137712 237712 205099 208491 210986 
161078 261078 193891 185803 198150 
199545 185107 158552 299545 157251 
261027 134961 93631 361027 149354 
371499 41902 471499 52562 62538 
165366 208964 180694 265366 179610 
153168 253168 188917 205439 199308 
232748 154533 134588 145383 332748 
404192 31886 31223 504192 28507 
250576 141884 160047 350576 96917 
449104 975 490 327 549104 
266097 366097 100184 130396 137226 
393032 44914 23269 45753 493032 
367696 25510 70677 467696 68421 
402140 37922 30913 26885 502140 
389741 53984 489741 35035 31499 
173341 195193 167912 273341 190213 
379637 32040 47717 479637 60969 
254090 132925 128972 354090 129923 
347114 447114 86922 55695 63155 
183559 158995 174490 283559 199397 
153971 222219 172756 197083 253971 
350757 100544 58459 450757 39483 
314126 114219 414126 104234 53295 
419109 19403 20729 519109 21650 
120454 219788 220454 219731 219573 
436440 10944 536440 3193 12983 
144369 244369 224220 196896 190146 
381845 481845 59406 50767 26137 
195300 295300 181255 148412 179733 
383888 483888 43253 42486 46485 
139233 220906 200637 239233 199991 
265561 116072 117835 134971 365561 
437746 5871 8373 537746 10264 
341361 125671 58094 441361 33513 
417150 22139 517150 17221 26340 
340468 57755 440468 77813 83496 
166665 266665 178307 195897 192466 
322971 87892 91177 74989 422971 
343198 443198 59213 92113 62278 
434770 534770 9290 10053 11117 
418523 21851 26568 14535 518523 
189008 144476 289008 198058 179450 
194958 147935 174549 187600 294958 
200503 300503 140068 164884 194042 
185794 285794 182212 175816 170384 
337151 67366 83150 437151 75182 
318257 142854 418257 69579 51053 
326262 85237 60321 101918 426262 
281839 381839 127980 84424 123918 
182926 191467 282926 147091 195590 
411783 22116 511783 23898 30420 
249529 349529 135718 127582 137642 
204474 148236 172625 170191 304474 
168413 199485 141295 222394 268413 
352446 452446 83639 61185 50284 
248976 348976 134022 118749 149277 
180207 148226 198421 280207 192939 
243603 104710 343603 164734 143350 
283998 135428 105729 90847 383998 
432656 532656 12673 10224 11791 
241290 105616 124432 187372 341290 
405445 31360 31726 505445 26024 
208504 147574 171287 308504 164131 
409250 23830 26291 509250 31379 
444211 544211 3448 3296 4834 
218128 318128 170620 130217 162907 
301810 132487 401810 81807 82086 
284156 384156 140308 105783 85597 
177583 195011 277583 143851 205972 
279669 104694 80604 155364 379669 
244703 181444 90347 344703 138803 
412540 19178 512540 23565 32177 
299856 103668 399856 112121 84499 
413589 19952 18825 34045 513589 
390244 30899 44254 44359 490244 
261931 143022 108665 124451 361931 
261804 361804 129630 144285 102477 
232799 147270 332799 162635 124497 
248276 105701 138258 348276 159489 
210361 145829 310361 175861 157588 
363500 47291 463500 65638 60071 
250745 168378 350745 117611 112521 
327359 83096 427359 92238 69948 
175507 179281 185387 275507 184318 
367499 70186 38439 467499 56377 
346447 49911 446447 82126 75069 
421122 21071 23402 521122 13283 
190151 195884 152830 170984 290151 
280980 84209 127252 126579 380980 
291265 98869 391265 87545 131056 
189529 166530 289529 180632 173780 
329396 67233 104198 429396 69777 
154381 254381 198730 187329 205179 
178020 172166 278020 209036 162758 
424414 18037 10897 524414 22238 
352821 52819 56051 452821 85488 
333119 433119 73974 71733 88055 
241043 107913 341043 150763 159238 
380096 56756 29103 480096 53949 
190367 136098 225009 158159 290367 
341645 441645 69946 82721 64043 
368407 468407 49440 60973 52773 
204592 163576 174045 304592 153195 
126712 218924 212119 215533 226712 
294080 104993 394080 80981 125866 
389860 31348 489860 51403 37529 
152503 252503 205883 207054 182057 
166842 220125 172775 173416 266842 
142577 185488 207328 222030 242577 
122111 217177 219034 222111 219567 
147520 211590 201714 247520 191656 
426294 8608 526294 19789 19015 
356115 456115 78189 48379 61202 
274437 105086 127539 118501 374437 
225883 135761 133655 325883 178818 
237049 143042 337049 128419 154441 
399515 29611 46764 499515 24595 
246124 130759 149489 127504 346124 
273993 82247 136990 132777 373993 
198473 194199 298473 140431 168424 
343507 77213 443507 62026 73747 
366835 74449 38053 53828 466835 
241016 149071 112410 341016 156487 
189757 289757 167672 150114 202700 
291953 118993 391953 112239 84862 
236931 118625 336931 152915 154598 
229647 329647 173342 124234 143130 
382049 47516 482049 57575 30811 
267685 149896 367685 136385 78349 
201766 122694 189189 301766 184585 
204969 156795 119618 304969 213649 
331878 431878 76320 86570 73354 
257887 160195 109624 114407 357887 
295996 73773 122745 111490 395996 
391576 38068 53925 24855 491576 
339127 439127 50871 85791 85084 
354801 78226 58890 454801 53282 
269894 105900 369894 171595 82717 
416359 22870 516359 22315 22097 
363193 50358 59599 463193 63657 
134036 212013 206977 234036 212938 
131269 231269 214242 205723 217497 
204212 137733 169945 183898 304212 
152866 210071 252866 189824 194373 
261002 128434 114285 135277 361002 
376736 59239 41704 45585 476736 
325424 425424 88737 84065 76350 
360704 62204 60241 56147 460704 
389953 39913 32247 489953 47934 
177221 139931 199746 277221 205881 
314614 414614 50727 95105 124940 
310699 410699 125842 66312 86448 
331756 89087 62050 431756 85351 
348351 52312 84148 66838 448351 
326501 426501 79451 110126 57421 
285716 85841 91040 151687 385716 
281558 51417 143359 142108 381558 
122099 222099 220051 218107 217644 
314534 108734 97943 64255 414534 
409328 21706 36656 22982 509328 
354859 49749 454859 51674 88859 
133836 209708 207958 214662 233836 
362654 34697 70756 462654 69239 
204572 180527 136272 304572 174057 
162407 195300 221998 157888 262407 
207141 146219 179666 307141 159833 
312889 90961 70131 412889 113130 
210258 310258 125782 176511 177191 
215683 126461 201994 140179 315683 
382596 48619 34686 482596 51503 
204178 162549 304178 155714 173381 
276152 90356 138396 118944 376152 
359974 61309 59757 58986 459974 
352214 71775 452214 71408 52389 
426778 17764 526778 13944 14736 
365213 465213 63059 43895 62620 
126030 213983 217723 216234 226030 
201829 160356 301829 186241 149745 
154586 254586 216155 180711 193962 
419537 19454 519537 17568 23904 
220265 162186 149101 148183 320265 
172592 272592 198741 180002 176073 
440498 4640 7014 7350 540498 
224440 117536 324440 194127 139457 
227223 152136 133321 160097 327223 
167844 212246 185708 267844 166358 
268001 133373 368001 93091 137534 
156909 256909 185069 208510 192603 
199654 147669 187970 299654 165053 
345309 445309 61707 76970 70705 
400095 22058 53538 500095 24214 
317961 417961 100793 101916 61369 
268917 368917 95508 128056 138602 
164826 164614 202672 203062 264826 
312359 118026 39064 118192 412359 
369972 50666 38824 70566 469972 
412714 17169 512714 38033 19370 
325926 92149 425926 97893 58106 
415205 26947 515205 18754 23889 
364450 49142 464450 56854 65104 
323433 87418 82802 82914 423433 
166375 162101 266375 208175 196974 
315832 54605 415832 123256 90475 
267656 113008 183243 68437 367656 
384147 54686 46967 30053 484147 
251599 114880 351599 124011 157911 
284319 126448 129931 384319 74983 
280556 161905 74000 380556 102983 
205201 191497 166583 305201 131518 
287569 82679 114224 127959 387569 
230441 125802 330441 171365 141951 
157373 257373 185575 207893 191786 
370441 73306 29168 470441 56644 
129851 222352 229851 205735 212211 
268442 368442 111464 148846 102806 
260873 99725 128407 360873 150122 
193458 142563 293458 195597 174924 
121254 217813 220072 221254 219607 
417248 20878 28674 517248 15952 
135214 235214 210459 210702 208411 
126244 226244 215236 216985 215291 
133636 233636 213824 203393 215511 
212088 128512 177400 169912 312088 
366730 71462 27376 466730 67702 
428567 9883 14324 528567 18659 
285064 119181 91266 385064 119425 
259838 134286 359838 135210 110828 
321756 66735 421756 101490 88263 
196006 296006 178061 180327 149600 
394972 29968 36605 494972 43483 
393412 43969 39763 493412 29444 
243191 343191 104416 139219 169983 
266930 366930 163975 71606 130559 
264161 134734 110078 126866 364161 
373746 473746 37407 62969 52132 
442700 542700 5056 3827 5717 
188322 131030 288322 188075 204251 
329349 63296 100316 429349 77690 
432208 14341 8598 12645 532208 
417269 33751 15097 16614 517269 
423539 523539 20542 16895 15485 
349705 36143 449705 53907 110540 
386224 486224 59448 35004 33100 
364620 60922 41102 68736 464620 
413813 27134 20367 24873 513813 
219195 143492 174909 143209 319195 
364822 464822 50277 84472 35607 
189524 130682 203496 186774 289524 
168303 268303 207175 168404 187815 
438400 8228 538400 4688 10284 
331191 431191 100076 63341 74201 
407036 25380 25385 507036 35163 
209112 155154 309112 182674 143948 
349463 74470 60074 66530 449463 
214587 177479 140452 314587 152895 
338498 85959 438498 47639 89406 
445526 3427 1440 4081 545526 
180468 169291 280468 182887 186886 
162475 175133 262475 213122 186795 
132554 217174 215223 202495 232554 
297380 133389 397380 58673 113178 
245234 171922 101830 135780 345234 
312433 67672 80638 412433 126824 
233805 126191 148488 157711 333805 
338856 80356 438856 71420 70512 
206017 306017 120114 187865 179987 
226778 155421 157082 133941 326778 
436415 536415 7466 11661 8043 
282882 112169 93988 382882 128079 
342045 60733 83504 71673 442045 
446054 546054 2541 2583 2768 
167603 267603 183765 184009 197020 
321201 70942 101507 85149 421201 
302304 402304 118131 90409 86852 
239181 208619 142425 70594 339181 
219862 319862 121935 181585 156756 
371886 43223 471886 66284 46721 
169123 269123 208002 153097 200655 
378680 478680 46035 37938 58667 
441778 541778 4443 4513 7488 
246364 114494 108050 184728 346364 
367885 467885 57184 65348 41698 
195263 191797 98008 219669 295263 
305532 111719 405532 57851 119366 
185077 173063 197659 285077 159124 
224883 133835 115424 324883 200975 
270131 370131 152312 92981 114445 
243021 131585 343021 117987 164386 
143006 243006 199596 202201 212191 
248950 348950 154402 114145 133553 
446324 546324 3021 1356 2975 
398033 498033 23747 37831 42356 
210843 145799 192095 310843 140420 
329760 102197 429760 69146 69137 
292285 66432 119856 129142 392285 
204716 304716 155798 191833 142937 
181803 281803 209245 146228 180921 
170631 270631 214812 139909 204017 
367652 57794 53916 467652 52986 
125838 217289 216053 214982 225838 
358125 68073 46386 69291 458125 
433789 12383 9717 10322 533789 
397745 28158 48558 27794 497745 
316386 100244 416386 89652 77332 
424283 22324 13978 15132 524283 
148893 202796 248893 196760 202658 
263202 363202 137272 86881 149443 
358779 82422 26020 458779 74000 
362701 462701 56285 55439 62874 
271693 100969 96555 371693 159090 
144288 194638 206771 210015 244288 
413453 513453 23423 28495 21176 
307361 104390 407361 103102 77786 
181899 281899 189428 178510 168264 
370301 470301 69582 52138 37678 
191357 153773 291357 191701 171812 
241151 341151 119888 120923 176887 
424799 28030 6675 524799 15697 
395387 27511 36090 45625 495387 
233574 333574 147117 142029 143706 
305597 86741 109892 405597 92173 
131985 231985 215972 212247 207811 
215847 315847 198665 168389 101252 
426261 16610 526261 16176 14692 
146836 246836 199929 202235 204164 
438466 6560 8676 7832 538466 
329168 429168 107308 78396 55960 
366858 53170 466858 40131 72983 
270654 150326 99038 370654 109328 
252241 128872 352241 126287 140359 
294322 394322 84203 76460 150693 
210208 144200 166501 310208 168883 
432127 6915 9702 19129 532127 
146628 246628 205373 208139 193232 
168463 268463 176448 184659 201967 
437123 537123 5663 9093 10998 
400887 27753 500887 32206 38267 
369032 52310 469032 70690 38936 
133313 214602 207260 211512 233313 
230669 330669 128516 171255 138891 
125202 216724 218007 214865 225202 
120108 219959 220108 219963 219862 
252654 138204 179070 77418 352654 
205187 171813 166582 151231 305187 
399913 499913 32174 31242 36758 
448778 497 548778 806 1141 
164673 176731 184607 264673 209316 
265345 121653 137774 109883 365345 
228251 110753 328251 166067 166678 
255808 355808 127582 122522 138280 
441575 541575 5642 4550 6658 
251525 351525 146137 88059 162754 
414556 30556 514556 18582 21750 
420639 19215 520639 26058 13449 
306037 110867 77933 99126 406037 
357216 88545 62350 457216 34673 
193520 134716 198293 179951 293520 
434597 534597 13539 10275 6992 
288121 130079 113526 388121 80153 
184467 284467 166472 178369 186225 
277900 174639 81071 377900 88490 
310783 410783 102076 69025 107333 
414811 34642 17955 514811 17781 
261204 103588 161438 361204 112566 
434415 6572 12916 11682 534415 
377373 477373 35792 44073 65389 
271838 172231 101421 371838 82672 
404976 26662 504976 26937 36449 
301161 107795 105334 84549 401161 
369460 51924 43423 469460 65733 
304051 404051 97682 93969 100247 
426299 526299 19947 10053 17402 
145870 205023 206370 245870 196867 
179675 154096 208033 279675 178521 
296059 109382 396059 117351 81149 
443138 4598 4915 4211 543138 
188220 288220 181089 198122 144349 
402046 35891 35646 24371 502046 
412894 21365 29612 512894 23235 
299043 83411 123837 94666 399043 
152664 194869 202047 252664 197756 
407828 12980 22914 507828 48450 
305445 96782 405445 97279 95049 
410836 17089 29258 510836 31981 
148459 207808 205899 189375 248459 
125846 214535 225846 219286 214487 
157964 257964 208840 209444 165788 
186031 147645 212981 286031 167312 
176228 208026 276228 141715 197803 
203987 303987 195448 153553 143025 
240927 340927 209556 116925 91665 
250879 94225 161181 142836 350879 
180545 189791 183302 165817 280545 
240621 340621 144194 113651 160913 
334636 434636 52872 51901 125955 
131562 217630 208199 231562 211047 
437301 537301 8431 7573 9394 
241587 341587 205591 96593 114642 
206541 306541 161970 134506 190442 
228425 135281 328425 167914 139955 
339039 119934 439039 35348 66640 
201525 301525 143667 178471 174812 
203513 171105 154010 303513 167859 
365920 48410 465920 37915 81835 
292455 64950 159669 392455 90471 
448828 571 548828 871 902 
315723 415723 77036 98382 93136 
423872 15374 18007 523872 18875 
164493 195689 175041 200284 264493 
321297 421297 143040 56676 57690 
147764 210642 247764 192296 201534 
422107 21040 16116 18630 522107 
269478 93682 369478 121606 145756 
348489 448489 50876 93483 58663 
428660 15496 528660 13413 13771 
206519 182709 153524 306519 150729 
434852 534852 16096 5565 8635 
385325 485325 40091 45182 44077 
171891 215826 178403 161989 271891 
351545 65502 451545 66182 65226 
248203 348203 107828 150546 145220 
326746 426746 33373 78178 134957 
256312 143336 127248 116792 356312 
376543 70011 476543 26454 50449 
408667 34253 24730 508667 23683 
340552 90349 440552 55088 73459 
340110 67562 440110 78426 73792 
352838 52573 101136 40615 452838 
334100 83698 434100 66922 81180 
423573 17307 22402 13145 523573 
299098 109971 122193 69640 399098 
426592 526592 15125 17836 13855 
256489 356489 130197 116068 140757 
417901 11815 517901 26992 25391 
247103 162993 92917 149884 347103 
129409 210528 215577 215077 229409 
305532 128336 405532 80431 80169 
300874 102957 400874 70401 124894 
270754 95311 132297 130884 370754 
302241 62605 124179 108734 402241 
226076 117191 199619 326076 131038 
296685 105534 108979 92117 396685 
249662 178850 349662 120076 101750 
416217 26728 20296 20542 516217 
405812 25705 31241 31430 505812 
283856 130252 383856 134206 67830 
298470 89937 91171 121952 398470 
256683 85290 121530 179814 356683 
139415 202740 206142 212288 239415 
261399 126753 94758 361399 155691 
234667 334667 172195 127044 131427 
300739 400739 108323 105979 84220 
312150 80696 122641 72363 412150 
279012 165430 379012 66220 110326 
282427 145018 102787 382427 87341 
421237 23872 521237 16125 17529 
302576 125548 402576 93977 75323 
340835 85769 440835 45878 86683 
176443 160912 202053 184149 276443 
377834 50863 46976 477834 46493 
291465 166478 98267 52325 391465 
265516 123982 169482 75504 365516 
187280 287280 110781 200589 214070 
227664 327664 126465 155444 162763 
431916 531916 14616 11710 9842 
380407 480407 47958 49660 41568 
200812 300812 142372 149100 206904 
411683 27770 27322 511683 21542 
412469 22730 40665 512469 11667 
361547 78939 461547 43871 54096 
368212 468212 61538 71723 30315 
441607 541607 6149 5130 5507 
248448 151836 116562 134706 348448 
176668 276668 176525 153836 216303 
428460 16943 8833 17304 528460 
314090 92727 414090 92803 86290 
275017 375017 130066 81569 138331 
357841 52368 457841 80461 51489 
371172 57710 62448 471172 37498 
187430 287430 146003 197992 181145 
256846 356846 184031 96854 105423 
331264 73242 431264 82317 81913 
165224 180264 178829 210459 265224 
377938 52217 44478 477938 47429 
258128 87363 358128 104234 192147 
179611 185946 279611 192610 162222 
123757 217686 223757 217357 217443 
395594 38685 38468 495594 31659 
228729 328729 148321 176680 117541 
235403 335403 148098 141163 139933 
332625 82101 74707 77942 432625 
199471 180457 168284 152317 299471 
392364 492364 22940 42604 49728 
436530 9167 7690 10083 536530 
147310 205912 181084 247310 218384 
151696 251696 215607 181507 199494 
161086 174647 219829 261086 183352 
338818 438818 79926 57263 85175 
415587 515587 29365 23576 15885 
313726 89422 413726 101614 81512 
334817 66104 80835 83427 434817 
365871 465871 50933 54319 63006 
407352 28483 507352 25854 30959 
426255 15113 12345 526255 20032 
206088 185298 306088 141905 160621 
129532 212004 207736 221196 229532 
443606 5077 2418 5293 543606 
374094 60726 474094 55801 35285 
232970 332970 132090 166044 135926 
221564 130645 183293 321564 142934 
432584 6354 13403 15075 532584 
425900 525900 17889 15400 14911 
344192 72772 53565 444192 85279 
439539 10339 6539 539539 4044 
396293 35252 496293 30502 41660 
337901 79618 437901 81537 63043 
296307 396307 82021 88510 136855 
207836 193446 164346 307836 126536 
366981 41006 72022 466981 53010 
250937 99070 130235 350937 168821 
317788 110898 76830 417788 76696 
145149 245149 200820 199150 209732 
370816 40349 70764 470816 47255 
220134 140950 164557 320134 154225 
169631 188448 196874 269631 175416 
