1000000 5 1.0 10000
86800 293200 325000 195400 99600 
200400 454000 33600 143400 168600 
139600 174400 116600 152000 417400 
211000 114400 255200 211200 208200 
30000 171400 354600 145800 298200 
173400 275000 168800 347000 35800 
135600 240600 91000 239200 293600 
85200 502800 173200 198400 40400 
73200 198600 439600 154400 134200 
285800 136200 203000 34000 341000 
18800 218600 79600 559800 123200 
233400 267400 234200 230600 34400 
96800 317800 233800 126400 225200 
61600 154000 481800 183600 119000 
157000 35600 349600 97400 360400 
198200 250800 264400 65200 221400 
116800 269400 262800 49200 301800 
228200 89400 577400 24800 80200 
159400 73000 146200 445600 175800 
233400 34400 267400 234200 230600 
161800 383200 32000 292600 130400 
220000 138600 479000 51600 110800 
240400 301400 323000 93000 42200 
98000 146000 343800 328600 83600 
219600 77400 286600 107800 308600 
179600 546200 20200 167000 87000 
84400 162200 189800 508000 55600 
155600 27600 496200 93800 226800 
27400 135600 231400 209200 396400 
192000 108800 62200 71000 566000 
157000 349600 360400 35600 97400 
18800 238800 328400 88400 325600 
70800 25000 505000 185400 213800 
117800 288200 236400 70000 287600 
34800 173600 177600 461600 152400 
28000 174600 80400 210200 506800 
80600 233600 111000 267600 307200 
131000 226400 234800 289200 118600 
157400 170800 138400 406600 126800 
198400 65800 514400 30400 191000 
68800 550600 81800 132200 166600 
126400 317800 96800 233800 225200 
73800 94200 182400 588600 61000 
239200 135600 91000 293600 240600 
139600 417400 174400 116600 152000 
221400 125200 258400 77600 317400 
101600 32000 314000 380600 171800 
247400 44600 285600 255600 166800 
162200 84400 508000 55600 189800 
104000 190600 22000 502200 181200 
170200 59000 538400 61400 171000 
116600 417400 139600 174400 152000 
280000 339200 239600 22000 119200 
65400 178400 526600 134800 94800 
81800 86200 218200 328800 285000 
34200 181200 328800 106800 349000 
192200 40000 161200 458400 148200 
220000 479000 110800 51600 138600 
182400 62400 185000 20200 550000 
148000 25600 243200 324000 259200 
150800 162200 318000 112200 256800 
280000 265600 84800 340400 29200 
61400 171000 538400 59000 170200 
225000 102800 293400 82400 296400 
339000 186800 25200 100600 348400 
62200 154800 229200 46600 507200 
204200 47600 172200 122000 454000 
200800 275800 18800 273200 231400 
109200 357000 361600 148400 23800 
63200 20200 177400 561200 178000 
144000 205600 208200 412200 30000 
171800 380600 32000 314000 101600 
134800 178400 94800 65400 526600 
203000 285800 341000 136200 34000 
140000 129200 226600 271600 232600 
40600 219400 537600 55800 146600 
27600 226800 155600 93800 496200 
85400 176600 454400 119000 164600 
170200 115800 43600 185800 484600 
309000 172600 26600 331800 160000 
256800 323600 265600 22600 131400 
279800 223600 120400 75200 301000 
320200 350600 104800 85800 138600 
29200 84800 265600 280000 340400 
109000 32600 149400 220200 488800 
298800 110800 165800 397800 26800 
196200 165800 92000 525000 21000 
167800 488800 62200 185200 96000 
21400 362800 357200 155600 103000 
172200 47600 454000 122000 204200 
195400 99600 325000 86800 293200 
25200 186800 100600 348400 339000 
28000 326600 239200 132200 274000 
176000 21000 512400 75800 214800 
22200 536800 89200 124600 227200 
70800 25000 185400 213800 505000 
127000 168600 494000 21400 189000 
131400 154800 249800 358000 106000 
225200 323400 339000 20800 91600 
110400 46200 205400 508400 129600 
191600 100200 529200 134600 44400 
81000 282200 322000 211800 103000 
78400 221200 286200 129600 284600 
32000 244800 213400 116600 393200 
217600 217000 257200 112400 195800 
158000 446200 188400 58000 149400 
146000 343800 83600 328600 98000 
120200 494200 164400 70800 150400 
99600 152200 157400 250600 340200 
225000 296400 82400 293400 102800 
293200 325000 195400 86800 99600 
173600 369800 30200 279200 147200 
80000 73600 18400 619800 208200 
157000 35600 97400 349600 360400 
164600 83600 62600 483000 206200 
182600 210000 35600 74600 497200 
250800 221400 264400 65200 198200 
311800 325200 251600 87600 23800 
131000 226400 234800 118600 289200 
67400 198600 608600 23400 102000 
192000 143400 538400 101400 24800 
176000 261400 254600 90400 217600 
283600 358000 22200 77000 259200 
245800 68000 277400 287600 121200 
148000 324000 25600 243200 259200 
126800 64600 464600 163600 180400 
308000 32600 313000 78800 267600 
248600 197200 106800 253200 194200 
34000 285800 341000 136200 203000 
199400 284000 197000 249800 69800 
230600 34400 233400 267400 234200 
81800 328800 285000 218200 86200 
183000 22600 565600 140400 88400 
91000 154000 303200 86600 365200 
286600 288600 118600 90600 215600 
158800 464200 153200 171000 52800 
198600 72600 119800 587800 21200 
24600 149000 83800 529400 213200 
84400 508000 162200 189800 55600 
144600 235600 97600 284000 238200 
134400 132000 483600 222600 27400 
211600 259800 72000 254400 202200 
283000 190600 122000 34400 370000 
106800 34200 328800 181200 349000 
275000 173400 35800 168800 347000 
34000 285800 136200 341000 203000 
138600 51600 110800 479000 220000 
188600 99200 32400 371600 308200 
199200 100000 63600 167200 470000 
24000 134000 170600 205400 466000 
78600 164400 174200 527400 55400 
116200 217800 113000 249000 304000 
35800 275000 173400 347000 168800 
268200 300600 150400 29200 251600 
33600 136800 614600 160000 55000 
214800 75800 21000 176000 512400 
68000 183000 287000 197000 265000 
78800 308000 32600 267600 313000 
150000 27200 116400 395800 310600 
172600 309000 331800 160000 26600 
103400 33800 337400 255400 270000 
141400 96800 224600 483200 54000 
167800 19200 510000 131200 171800 
161200 458400 40000 192200 148200 
81800 25000 210600 77800 604800 
189000 152000 134400 440200 84400 
68000 201400 19200 175800 535600 
68000 121200 287600 277400 245800 
300000 420400 23200 148400 108000 
259800 208400 285600 213000 33200 
67800 146600 179800 451800 154000 
248600 42200 161600 288800 258800 
191600 177200 69600 60600 501000 
224600 483200 141400 96800 54000 
42200 288800 161600 248600 258800 
222800 295200 313400 78600 90000 
132800 30200 314800 292800 229400 
63200 190600 84800 511200 150200 
97600 144600 235600 238200 284000 
33600 454000 168600 143400 200400 
83600 70800 151000 488200 206400 
24800 205200 141000 52000 577000 
258800 248600 42200 288800 161600 
292600 130400 32000 161800 383200 
354600 29000 359800 163000 93600 
150400 268200 29200 300600 251600 
35600 210000 182600 497200 74600 
174200 197200 258000 280000 90600 
152400 125400 204000 67600 450600 
55600 176000 186200 486200 96000 
26600 171200 467400 153200 181600 
279200 30200 173600 369800 147200 
200800 231400 18800 275800 273200 
165800 196200 21000 92000 525000 
110800 210800 60800 539800 77800 
201400 175800 68000 19200 535600 
146600 67800 179800 154000 451800 
105200 81800 300000 205200 307800 
283600 259200 358000 22200 77000 
131000 289200 226400 118600 234800 
186400 273400 37200 175000 328000 
199400 502000 129600 73000 96000 
214800 21000 176000 512400 75800 
162200 189800 508000 84400 55600 
225200 339000 20800 91600 323400 
28200 378400 115800 374600 103000 
133400 187000 559800 72800 47000 
27400 134400 132000 222600 483600 
180400 464600 126800 163600 64600 
220200 149400 32600 109000 488800 
296400 250800 303200 23600 126000 
158000 188400 149400 446200 58000 
244800 393200 213400 116600 32000 
240400 323000 301400 42200 93000 
87400 192200 128600 434400 157400 
157400 152200 250600 99600 340200 
105000 470800 78400 189800 156000 
33200 213000 259800 208400 285600 
166000 479800 206400 68200 79600 
150400 120200 70800 494200 164400 
183600 199200 530400 22600 64200 
32600 267600 308000 78800 313000 
24800 577400 80200 89400 228200 
203000 136200 341000 34000 285800 
58000 158000 188400 149400 446200 
208200 114400 211000 211200 255200 
221400 258400 77600 125200 317400 
46600 507200 229200 62200 154800 
158800 171000 153200 52800 464200 
126800 64600 464600 180400 163600 
46200 205400 508400 129600 110400 
164400 63000 447000 146400 179200 
177000 144800 448600 82200 147400 
83600 206400 70800 151000 488200 
121200 245800 68000 287600 277400 
189800 55600 508000 84400 162200 
28000 91400 321200 329200 230200 
80200 24800 577400 228200 89400 
99600 86800 195400 325000 293200 
74600 182600 210000 35600 497200 
250800 65200 264400 198200 221400 
25600 324000 148000 259200 243200 
135800 236000 225600 317400 85200 
34800 51600 151200 556400 206000 
173200 198400 40400 502800 85200 
105200 286600 136800 101200 370200 
166200 157400 20000 480200 176200 
81800 218200 285000 328800 86200 
129600 205400 46200 110400 508400 
284000 21600 335200 268400 90800 
73600 449000 200200 152800 124400 
99200 188600 371600 32400 308200 
158800 607400 123600 22600 87600 
90800 21600 284000 268400 335200 
267600 32600 313000 78800 308000 
79000 289000 211600 303200 117200 
354600 93600 359800 163000 29000 
91400 329200 230200 321200 28000 
205400 110400 46200 129600 508400 
174200 55400 527400 164400 78600 
133400 187000 47000 559800 72800 
91400 266400 261200 202000 179000 
131200 171800 510000 19200 167800 
134400 189000 152000 440200 84400 
186200 486200 176000 96000 55600 
222400 86400 110000 68200 513000 
132200 166600 68800 550600 81800 
146600 154000 67800 179800 451800 
292600 161800 130400 32000 383200 
80400 25000 328000 308400 258200 
228400 128600 244000 100600 298400 
180400 64600 126800 464600 163600 
86400 135800 518600 50400 208800 
69800 199400 284000 249800 197000 
193800 478400 75600 162800 89400 
234000 95600 237600 281000 151800 
265000 197000 183000 68000 287000 
140000 129200 232600 271600 226600 
152000 139600 116600 417400 174400 
146600 219400 40600 537600 55800 
100600 128600 298400 244000 228400 
225000 264200 324600 72600 113600 
349600 360400 157000 97400 35600 
89200 165200 24800 404400 316400 
93000 323000 42200 240400 301400 
110800 539800 60800 77800 210800 
188600 99200 32400 371600 308200 
225200 339000 20800 323400 91600 
162800 75600 478400 193800 89400 
247000 138000 325400 36600 253000 
160000 136800 33600 55000 614600 
239200 326600 274000 28000 132200 
37200 186400 328000 273400 175000 
81800 215400 221000 218400 263400 
187600 104000 76400 612800 19200 
114400 211000 208200 255200 211200 
256800 77600 198800 268600 198200 
315800 332400 25200 216600 110000 
147400 456600 145200 62200 188600 
154000 179800 451800 146600 67800 
197600 342000 33800 136800 289800 
146600 55800 40600 219400 537600 
79600 206400 479800 68200 166000 
264600 32400 312800 278200 112000 
153200 171200 467400 26600 181600 
140600 207600 109400 516200 26200 
181000 378200 299400 117400 24000 
231000 312000 82000 79800 295200 
83800 24600 529400 213200 149000 
40000 161200 148200 458400 192200 
180400 126800 464600 163600 64600 
46200 129600 205400 508400 110400 
114400 208200 211200 211000 255200 
175200 475200 28800 185600 135200 
229400 314800 132800 292800 30200 
152200 157400 99600 250600 340200 
158600 69000 190400 471800 110200 
86400 518600 50400 135800 208800 
61600 119000 183600 481800 154000 
278200 112000 32400 312800 264600 
115800 103000 378400 28200 374600 
132800 30200 229400 314800 292800 
68000 265000 183000 287000 197000 
55800 146600 40600 537600 219400 
161200 192200 40000 458400 148200 
217600 217000 195800 112400 257200 
117200 303200 289000 79000 211600 
198600 72600 587800 21200 119800 
131400 249800 106000 358000 154800 
216800 80800 95200 135800 471400 
41800 500000 121000 169400 167800 
141800 148400 450000 183600 76200 
199400 69800 284000 249800 197000 
349600 35600 157000 97400 360400 
138600 93200 362000 143800 262400 
130200 435400 150600 186000 97800 
146000 328600 343800 98000 83600 
258800 288800 248600 42200 161600 
32400 312800 112000 278200 264600 
23600 126000 250800 303200 296400 
154800 106000 131400 249800 358000 
69200 559000 219600 27200 125000 
211800 81000 103000 322000 282200 
91000 26200 305800 335800 241200 
91600 323400 225200 20800 339000 
86200 81800 218200 285000 328800 
85800 350600 104800 320200 138600 
181000 378200 24000 117400 299400 
168600 21400 127000 494000 189000 
77800 270000 263800 202400 186000 
147600 49200 120600 88400 594200 
211800 322000 282200 103000 81000 
24800 141000 52000 577000 205200 
59000 61400 171000 170200 538400 
24800 89200 165200 316400 404400 
40000 192200 458400 148200 161200 
109400 26200 140600 207600 516200 
198400 173200 85200 502800 40400 
79600 123200 18800 218600 559800 
274600 283000 24400 204600 213400 
132200 326600 28000 274000 239200 
98800 157000 474400 198600 71200 
20000 166200 157400 480200 176200 
94200 182400 73800 61000 588600 
165200 316400 404400 24800 89200 
194200 253200 197200 248600 106800 
77000 259200 358000 22200 283600 
22600 265600 323600 131400 256800 
164600 206200 62600 83600 483000 
328800 349000 106800 34200 181200 
68000 183000 265000 197000 287000 
73000 199400 502000 129600 96000 
258400 221400 77600 125200 317400 
238400 72400 251400 314800 123000 
148400 23200 420400 108000 300000 
122000 333400 23200 410400 111000 
55600 189800 84400 162200 508000 
183200 554000 45400 86800 130600 
198800 198200 77600 256800 268600 
226400 118600 234800 131000 289200 
201400 204600 252000 73200 268800 
374600 103000 28200 378400 115800 
42200 240400 301400 93000 323000 
171200 153200 181600 467400 26600 
85400 159600 343600 133200 278200 
142800 116600 144600 181200 414800 
226800 93800 27600 155600 496200 
80200 228200 577400 24800 89400 
24800 165200 404400 89200 316400 
18800 88400 328400 238800 325600 
287800 160000 150800 310200 91200 
95600 151800 234000 237600 281000 
104000 22000 190600 502200 181200 
285000 218200 328800 81800 86200 
282200 103000 81000 211800 322000 
164400 120200 494200 150400 70800 
328600 83600 98000 146000 343800 
132200 550600 81800 166600 68800 
107800 308600 77400 286600 219600 
78600 174200 164400 527400 55400 
323400 20800 91600 339000 225200 
205600 412200 144000 30000 208200 
91000 365200 154000 86600 303200 
315600 168000 104000 21600 390800 
32600 78800 313000 308000 267600 
55000 614600 136800 33600 160000 
116600 244800 32000 393200 213400 
105200 370200 136800 286600 101200 
33800 125200 78800 227400 534800 
27400 396400 135600 231400 209200 
221400 250800 264400 198200 65200 
354600 163000 93600 359800 29000 
181200 22000 190600 502200 104000 
26200 305800 91000 335800 241200 
221400 258400 125200 317400 77600 
78600 174200 527400 164400 55400 
174400 440600 68400 148600 168000 
107800 308600 286600 219600 77400 
86600 91000 303200 154000 365200 
135800 317400 85200 225600 236000 
174400 417400 152000 116600 139600 
90600 258000 197200 280000 174200 
333400 410400 23200 122000 111000 
215600 286600 90600 288600 118600 
268200 251600 150400 300600 29200 
289800 197600 342000 33800 136800 
146600 179800 451800 67800 154000 
119600 30600 193600 164400 491800 
157400 170800 406600 126800 138400 
149000 529400 24600 83800 213200 
119200 239600 22000 339200 280000 
62600 164600 206200 483000 83600 
220000 110800 51600 479000 138600 
175000 186400 328000 273400 37200 
21600 90800 268400 335200 284000 
119800 587800 72600 198600 21200 
123200 218600 18800 559800 79600 
164400 491800 119600 193600 30600 
59600 168000 153800 83200 535400 
308000 267600 78800 32600 313000 
88400 183000 565600 22600 140400 
190600 22000 181200 104000 502200 
40000 192200 458400 161200 148200 
119600 164400 30600 491800 193600 
68000 121200 287600 245800 277400 
28000 174600 210200 80400 506800 
231000 183200 167600 182200 236000 
23400 102000 67400 608600 198600 
198400 502800 173200 85200 40400 
110800 298800 26800 397800 165800 
166400 64000 210800 72400 486400 
104400 29400 375200 367000 124000 
62400 634400 169200 105200 28800 
63600 167200 199200 470000 100000 
55600 189800 162200 84400 508000 
125000 219600 69200 559000 27200 
259800 33200 213000 285600 208400 
30200 279200 147200 369800 173600 
190600 502200 181200 22000 104000 
217800 249000 304000 116200 113000 
164600 176600 454400 85400 119000 
20000 480200 176200 157400 166200 
318000 21800 226200 320400 113600 
19200 201400 68000 175800 535600 
68000 535600 175800 201400 19200 
225200 91600 20800 339000 323400 
225200 317800 233800 96800 126400 
301400 240400 93000 42200 323000 
273400 37200 175000 328000 186400 
182400 62400 550000 185000 20200 
191600 44400 529200 100200 134600 
96000 186200 176000 55600 486200 
251600 300600 268200 150400 29200 
308000 313000 267600 78800 32600 
130400 383200 161800 32000 292600 
145400 172400 54600 471000 156600 
187000 47000 133400 559800 72800 
173600 147200 369800 30200 279200 
20200 167000 546200 179600 87000 
255400 33800 103400 270000 337400 
67400 207800 26600 581200 117000 
165800 92000 21000 196200 525000 
191600 100200 44400 134600 529200 
308000 308600 28400 126000 229000 
27600 496200 226800 155600 93800 
200800 273200 18800 275800 231400 
50000 200000 133000 171800 445200 
91400 202000 261200 179000 266400 
292600 383200 161800 32000 130400 
136200 203000 341000 34000 285800 
198200 77600 268600 198800 256800 
24400 283000 274600 213400 204600 
24800 89200 316400 404400 165200 
168000 535400 59600 153800 83200 
173200 198400 40400 85200 502800 
21200 119800 587800 72600 198600 
84800 340400 280000 29200 265600 
29000 354600 359800 93600 163000 
198800 268600 77600 256800 198200 
154000 86600 365200 303200 91000 
143800 93200 362000 138600 262400 
171000 170200 61400 59000 538400 
24000 117400 378200 299400 181000 
19200 104000 76400 612800 187600 
192000 538400 143400 24800 101400 
182400 185000 550000 20200 62400 
22000 239600 119200 280000 339200 
296400 126000 250800 23600 303200 
52000 205200 24800 141000 577000 
287600 236400 288200 117800 70000 
158800 153200 464200 52800 171000 
125800 155400 501000 56400 161400 
120400 223600 301000 279800 75200 
65800 198400 514400 191000 30400 
40000 161200 458400 148200 192200 
19200 73200 145000 573800 188800 
24000 378200 117400 181000 299400 
148400 23800 361600 109200 357000 
339000 25200 186800 100600 348400 
62200 507200 229200 154800 46600 
86600 91000 154000 365200 303200 
267600 307200 233600 111000 80600 
28400 308000 126000 308600 229000 
141400 224600 54000 96800 483200 
149400 109000 220200 488800 32600 
134400 189000 440200 84400 152000 
198400 30400 65800 191000 514400 
231000 183200 236000 182200 167600 
301000 104800 27800 234400 332000 
126000 296400 303200 250800 23600 
130200 97800 150600 435400 186000 
180400 464600 126800 163600 64600 
234000 95600 151800 237600 281000 
218600 123200 559800 79600 18800 
226400 131000 289200 234800 118600 
164400 193600 119600 491800 30600 
126000 308600 229000 308000 28400 
77400 107800 286600 219600 308600 
197000 249800 69800 284000 199400 
24000 134000 466000 205400 170600 
147400 456600 188600 145200 62200 
37200 242400 319400 314200 86800 
61400 538400 59000 170200 171000 
104000 502200 190600 181200 22000 
210800 166400 486400 64000 72400 
168600 200400 454000 33600 143400 
78800 308000 32600 267600 313000 
157000 98800 71200 198600 474400 
91000 365200 154000 86600 303200 
72000 259800 202200 254400 211600 
267600 78800 32600 308000 313000 
133400 187000 47000 559800 72800 
33800 255400 270000 103400 337400 
100000 199200 470000 167200 63600 
42200 240400 323000 93000 301400 
154000 481800 61600 183600 119000 
33800 289800 136800 342000 197600 
133000 445200 171800 200000 50000 
116200 217800 113000 304000 249000 
118600 234800 226400 131000 289200 
122000 454000 172200 47600 204200 
328600 146000 343800 83600 98000 
85400 133200 343600 159600 278200 
314200 86800 37200 319400 242400 
85200 173200 198400 502800 40400 
138000 325400 247000 253000 36600 
289800 376600 150000 25600 158000 
278200 312800 32400 264600 112000 
308000 78800 267600 313000 32600 
21400 127000 189000 168600 494000 
160000 287800 310200 91200 150800 
81800 166600 68800 550600 132200 
60600 69600 501000 177200 191600 
249000 217800 116200 304000 113000 
78400 221200 286200 129600 284600 
318000 21800 226200 320400 113600 
170200 59000 171000 538400 61400 
79600 559800 18800 123200 218600 
111000 80600 233600 267600 307200 
175800 445600 159400 146200 73000 
225000 324600 72600 264200 113600 
26200 305800 91000 241200 335800 
245800 121200 287600 277400 68000 
85200 236000 135800 225600 317400 
171000 61400 170200 538400 59000 
354600 29000 93600 163000 359800 
148400 23800 109200 361600 357000 
165800 397800 26800 110800 298800 
141000 577000 205200 24800 52000 
143800 362000 138600 93200 262400 
228400 244000 128600 100600 298400 
286600 219600 308600 77400 107800 
28000 326600 274000 132200 239200 
49200 262800 116800 301800 269400 
199600 29200 171600 506600 93000 
104400 29400 124000 367000 375200 
183000 287000 197000 68000 265000 
100000 470000 199200 63600 167200 
104000 21600 390800 168000 315600 
55600 176000 186200 486200 96000 
119800 587800 21200 72600 198600 
198600 23400 102000 67400 608600 
150000 116400 395800 27200 310600 
176600 85400 164600 119000 454400 
108800 172000 201600 27200 490400 
87600 607400 22600 123600 158800 
159400 445600 73000 146200 175800 
145400 156600 172400 471000 54600 
295200 90000 222800 313400 78600 
222800 295200 78600 313400 90000 
95600 281000 237600 234000 151800 
68800 550600 132200 166600 81800 
116400 150000 27200 395800 310600 
78600 55400 527400 164400 174200 
279800 120400 75200 301000 223600 
131400 265600 323600 22600 256800 
279400 198200 21800 291600 209000 
217800 304000 116200 249000 113000 
91000 241200 335800 305800 26200 
34200 328800 106800 181200 349000 
218600 131800 308400 227000 114200 
168000 148600 68400 174400 440600 
258400 221400 125200 77600 317400 
160000 91200 287800 310200 150800 
40000 192200 161200 458400 148200 
126800 163600 64600 464600 180400 
49200 147600 88400 594200 120600 
107800 286600 219600 77400 308600 
158000 150000 376600 25600 289800 
93000 301400 323000 240400 42200 
183600 481800 154000 119000 61600 
152000 189000 134400 440200 84400 
175800 19200 201400 535600 68000 
34800 151200 51600 556400 206000 
147400 145200 456600 62200 188600 
258000 144400 35600 306800 255200 
157000 98800 198600 474400 71200 
191600 501000 60600 177200 69600 
197200 248600 194200 253200 106800 
76200 148400 183600 141800 450000 
211000 211200 114400 208200 255200 
21000 214800 512400 176000 75800 
21000 92000 196200 525000 165800 
129600 78400 284600 221200 286200 
124000 45400 469200 184400 177000 
116800 269400 49200 301800 262800 
207600 26200 140600 516200 109400 
72400 166400 64000 486400 210800 
72600 21200 119800 198600 587800 
115800 103000 378400 374600 28200 
167800 185200 96000 62200 488800 
155400 161400 56400 501000 125800 
191600 501000 60600 177200 69600 
189800 105000 156000 78400 470800 
298800 165800 26800 397800 110800 
50000 445200 171800 200000 133000 
158000 150000 376600 25600 289800 
52000 205200 24800 577000 141000 
80000 619800 73600 208200 18400 
190800 26800 436200 127000 219200 
132200 550600 68800 81800 166600 
111000 23200 122000 410400 333400 
268400 21600 90800 335200 284000 
109400 103000 337200 420800 29600 
94200 61000 182400 588600 73800 
167800 169400 41800 121000 500000 
182400 588600 73800 61000 94200 
21600 268400 284000 335200 90800 
35600 182600 210000 497200 74600 
28200 374600 378400 103000 115800 
138600 93200 262400 143800 362000 
75200 223600 301000 279800 120400 
32000 116600 393200 213400 244800 
119000 154000 61600 183600 481800 
167800 185200 96000 62200 488800 
264600 187800 61400 266000 220200 
198200 65200 221400 250800 264400 
52000 205200 577000 24800 141000 
143600 48000 189800 76600 542000 
216600 25200 110000 332400 315800 
145800 171400 298200 30000 354600 
308400 258200 80400 328000 25000 
170800 142000 157400 434600 95200 
127000 190800 436200 26800 219200 
162800 89400 478400 193800 75600 
77600 198800 256800 198200 268600 
254400 202200 259800 72000 211600 
136800 289800 342000 33800 197600 
69800 185600 521800 198600 24200 
79600 298600 73000 298600 250200 
198200 264400 250800 221400 65200 
161400 60600 191800 135200 451000 
62200 154800 507200 46600 229200 
113600 72600 225000 324600 264200 
64000 210800 166400 486400 72400 
196200 21000 92000 165800 525000 
253000 36600 325400 247000 138000 
168000 193600 514600 58800 65000 
41800 500000 169400 121000 167800 
102000 608600 198600 67400 23400 
182400 550000 20200 185000 62400 
236400 87200 101200 26800 548400 
215600 288600 286600 90600 118600 
247400 44600 166800 255600 285600 
80400 328000 308400 258200 25000 
145200 456600 188600 147400 62200 
286600 118600 90600 288600 215600 
199200 63600 470000 100000 167200 
83800 529400 213200 24600 149000 
213800 25000 70800 505000 185400 
136800 168600 158000 461800 74800 
150800 160000 310200 91200 287800 
231400 209200 27400 396400 135600 
168000 59600 83200 535400 153800 
152000 134400 189000 440200 84400 
204600 252000 73200 201400 268800 
136800 105200 370200 101200 286600 
252000 268800 204600 201400 73200 
102800 82400 293400 296400 225000 
118200 181200 149800 74000 476800 
251600 87600 325200 23800 311800 
25200 216600 110000 315800 332400 
128600 298400 244000 100600 228400 
80800 95200 471400 135800 216800 
301400 240400 323000 93000 42200 
249800 358000 154800 131400 106000 
62200 46600 229200 507200 154800 
20200 87000 546200 167000 179600 
77800 25000 210600 81800 604800 
210800 64000 166400 486400 72400 
172200 47600 122000 204200 454000 
199200 63600 470000 167200 100000 
97400 349600 360400 35600 157000 
68200 79600 206400 479800 166000 
111000 333400 410400 23200 122000 
24400 154600 74400 193000 553600 
72800 559800 187000 133400 47000 
65800 191000 514400 30400 198400 
211000 211200 255200 114400 208200 
61600 154000 183600 119000 481800 
296400 303200 250800 126000 23600 
229000 308000 126000 308600 28400 
227400 534800 33800 78800 125200 
97800 150600 186000 130200 435400 
157400 406600 126800 170800 138400 
231400 273200 275800 200800 18800 
337200 420800 103000 29600 109400 
280000 29200 265600 84800 340400 
127000 219200 436200 26800 190800 
32400 188600 371600 99200 308200 
211200 211000 255200 114400 208200 
255400 103400 33800 270000 337400 
93000 199600 29200 171600 506600 
197200 90600 174200 258000 280000 
354600 163000 93600 359800 29000 
70800 185400 505000 25000 213800 
174400 148600 440600 168000 68400 
223600 279800 301000 75200 120400 
119000 183600 154000 481800 61600 
52800 464200 158800 171000 153200 
69000 110200 190400 158600 471800 
76200 141800 148400 450000 183600 
25200 100600 339000 348400 186800 
19200 510000 167800 171800 131200 
34800 461600 173600 177600 152400 
27400 483600 134400 132000 222600 
108000 148400 300000 420400 23200 
135800 518600 208800 50400 86400 
308000 28400 308600 229000 126000 
318000 113600 226200 21800 320400 
210600 77800 81800 25000 604800 
28200 115800 103000 374600 378400 
190600 502200 181200 104000 22000 
228400 128600 100600 244000 298400 
82000 79800 231000 295200 312000 
213400 204600 24400 283000 274600 
234400 27800 104800 332000 301000 
47600 172200 122000 454000 204200 
145400 172400 471000 54600 156600 
198600 21200 587800 72600 119800 
182400 73800 588600 94200 61000 
209000 198200 291600 279400 21800 
240600 293600 135600 239200 91000 
64000 166400 72400 210800 486400 
194600 361400 283400 39600 121000 
157400 406600 170800 138400 126800 
236000 225600 317400 135800 85200 
30200 314800 132800 292800 229400 
27400 134400 222600 483600 132000 
176000 254600 90400 217600 261400 
198200 279400 291600 21800 209000 
210800 72400 486400 64000 166400 
116600 393200 244800 213400 32000 
117800 70000 288200 287600 236400 
74000 118200 181200 149800 476800 
255200 258000 306800 35600 144400 
145200 162200 415000 145600 132000 
69200 125000 559000 27200 219600 
61400 187800 266000 264600 220200 
183000 265000 197000 287000 68000 
67400 608600 102000 198600 23400 
200200 152800 124400 73600 449000 
101600 171800 380600 314000 32000 
249800 131400 154800 106000 358000 
64000 72400 166400 210800 486400 
64200 199200 530400 183600 22600 
88400 183000 140400 565600 22600 
310600 116400 27200 150000 395800 
192000 101400 24800 143400 538400 
199600 29200 506600 171600 93000 
72800 47000 187000 559800 133400 
24600 213200 149000 83800 529400 
197200 90600 280000 258000 174200 
23200 410400 111000 333400 122000 
152000 174400 116600 139600 417400 
62200 507200 229200 46600 154800 
209000 291600 198200 21800 279400 
213400 393200 244800 116600 32000 
323400 20800 225200 91600 339000 
63000 447000 179200 146400 164400 
197000 183000 68000 287000 265000 
35600 144400 258000 306800 255200 
131400 154800 106000 249800 358000 
40400 502800 173200 198400 85200 
235600 238200 144600 284000 97600 
293400 102800 296400 82400 225000 
274000 132200 239200 326600 28000 
295200 231000 312000 82000 79800 
116600 393200 213400 244800 32000 
152000 134400 440200 189000 84400 
217000 217600 195800 257200 112400 
26600 467400 171200 153200 181600 
161400 155400 501000 56400 125800 
79800 231000 82000 295200 312000 
239200 132200 326600 274000 28000 
298200 171400 145800 354600 30000 
170800 95200 157400 434600 142000 
134400 84400 189000 152000 440200 
34400 190600 122000 283000 370000 
152200 99600 340200 157400 250600 
189800 55600 162200 508000 84400 
234200 267400 34400 230600 233400 
97600 238200 235600 284000 144600 
147400 82200 144800 177000 448600 
62200 96000 185200 167800 488800 
160000 150800 287800 91200 310200 
177200 501000 69600 191600 60600 
278200 32400 112000 264600 312800 
284600 221200 286200 129600 78400 
110000 222400 513000 68200 86400 
69800 521800 185600 198600 24200 
234400 104800 301000 332000 27800 
151800 95600 281000 237600 234000 
191000 30400 198400 65800 514400 
29000 93600 359800 354600 163000 
28400 308000 229000 126000 308600 
23200 148400 108000 420400 300000 
62600 83600 483000 164600 206200 
229000 28400 126000 308000 308600 
209200 27400 396400 135600 231400 
73200 439600 154400 198600 134200 
122000 47600 454000 204200 172200 
150800 112200 318000 256800 162200 
86600 91000 303200 154000 365200 
168000 514600 65000 58800 193600 
144400 35600 255200 258000 306800 
208400 33200 259800 285600 213000 
251600 300600 29200 268200 150400 
120600 88400 147600 594200 49200 
173600 152400 461600 177600 34800 
251600 150400 268200 300600 29200 
132200 28000 274000 239200 326600 
82200 177000 147400 144800 448600 
148000 243200 324000 25600 259200 
